,Year,MovieId,Name,tmdb_id,tmdb_title
943,2023,26345,水上迴光,,
944,2023,22270,危雞總動員,,
945,2023,26362,切格瓦拉滿天下,,
953,2023,25397,在旅途中：方濟各的朝聖之旅,,
958,2023,25537,男人最壞女人最愛,,
959,2023,23345,《聽見天堂》4K數位修復版,,
967,2023,21919,妖街皇后,,
973,2023,21659,黑貓白貓：4K數位修復版,,
977,2023,25360,智利，我的理想國,,
979,2023,18785,是誰得手林布蘭？,,
986,2023,23605,孩子， 你好嗎 ? 我的名字叫李心潔,,
987,2023,23640,孩子， 你好嗎 ?  山頂小屋,,
990,2023,23604,孩子， 你好嗎 ? 鴕鳥騎士,,
991,2023,23630,孩子， 你好嗎 ? 我是誰?,,
999,2023,24733,幽魂娜娜：重生,,
1008,2023,24384,阿諾是個模範生,,
1009,2023,20365,世界上最爛的人,,
1010,2023,21974,愛重奏,,
1017,2023,21732,花樣年華 4K數位修復版,,
1019,2023,20716,重慶森林 4K數位修復版,,
1020,2023,18149,墮落天使  4K數位修復版,,
1022,2023,24730,別叫我”賭神”,,
1047,2023,23339,過時·過節,,
1057,2023,15965,末代皇帝（數位修復版）,,
1067,2023,24703,舞力對決 : 地表撐霸,,
1068,2023,17916,愛是您·愛是我,,
1071,2023,23342,初步舉證,,
1072,2023,24111,COLDPLAY: LIVE AT RIVER PLATE,,
1073,2023,23320,夢迴西藏：軍官與達賴喇嘛,,
1074,2023,15757,亨利五世（莎翁經典劇集）,,
1075,2023,20445,直到世界末日,,
1076,2023,15653,馴悍記（莎翁經典劇集）,,
1077,2023,24716,馬克白（莎翁經典劇集）,,
1078,2023,25637,達利:慾望之謎,,
1079,2023,23207,傲慢與偏見（音樂劇）,,
1081,2023,14021,遮蔽的天空,,
1082,2023,25080,無事生非（莎翁經典劇集）,,
1083,2023,25773,少年Pi的奇幻漂流（英國國家劇院現場）,,
1085,2023,26265,直線偏執狂（英國國家劇院現場）,,
1088,2023,26277,海鷗 （英國國家劇院現場）,,
1090,2023,24090,烈火亞當,,
1092,2023,25894,塵埃之書：野美人號（英國國家劇院現場）,,
1099,2023,21117,捍衛戰士: 獨行俠,,
1101,2023,24337,玩命關頭 X,,
1103,2023,23049,黑豹 2：瓦干達萬歲,,
1109,2023,20810,小小兵2:格魯的崛起,,
1110,2023,24128,星際異攻隊3 ,,
1112,2023,26399,水行俠 失落王國 ,,
1113,2023,23646,蟻人與黃蜂女 : 量子狂熱,,
1114,2023,25027,巨齒鯊2: 海溝深淵,,
1119,2023,26066,驚奇隊長 2 ,,
1127,2023,24787,印第安納瓊斯：命運輪盤 ,,
1128,2023,25460,汪汪隊立大功：超級大電影（國語版）,,
1130,2023,26210,拿破崙 ,,
1135,2023,26090,泰勒絲 | 年代巡迴演唱會電影,,
1142,2023,23144,鞋貓劍客 2,,
1147,2023,24064,鬼玩人：復活 ,,
1149,2023,25709,大法師:信徒,,
1150,2023,23647,蟻人與黃蜂女 : 量子狂熱,,
1161,2023,21582,貓王艾維斯,,
1165,2023,23641,鐵達尼號 25周年重映版,,
1172,2023,16636,全面啟動10周年紀念版,,
1178,2023,23138,奇異冒險 ,,
1180,2023,26241,魔髮精靈：樂團在一起 ,,
1181,2023,23794,驚聲尖叫 6,,
1182,2023,23705,金牌拳手III ,,
1192,2023,25493,笨錢效應 ,,
1198,2023,23400,TÁR 塔爾,,
1210,2023,26450,RENAISSANCE: A FILM BY BEYONCÉ,,
1214,2023,25393,偉大的十四世：達賴喇嘛,,
1219,2023,25211,劇場版 PSYCHO-PASS 心靈判官 PROVIDENCE ,,
1231,2023,23284,瑪琳艾索普：首席女指揮,,
1241,2023,9159,坂本龍一:async紐約現場,,
1242,2023,24034,穆荷蘭大道 4K數位修復版,,
1246,2023,23713,噩夢輓歌 4K數位修復版,,
1247,2023,23787,鬼玩人 4K數位修復版,,
1248,2023,25772,飢餓遊戲：自由幻夢 終結戰,,
1249,2023,23839,《樂隊舞台》——男孩們回來了（音樂劇）,,
1250,2023,23234,過去那五年（音樂劇）,,
1253,2023,23572,BILLIE EILISH: LIVE AT THE O2 （戲院加長版）,,
1256,2023,23797,愛瑪（音樂劇）,,
1258,2023,8985,布拉格的春天,,
1262,2023,25801,飢餓遊戲：自由幻夢,,
1272,2023,25175,愛情，不用翻譯 ,,
1273,2023,21038,深海獵奇,,
1274,2023,21040,馬達加斯加：狐猴之島,,
1275,2023,21039,最後的冰川,,
1276,2023,21041,哈勃望遠鏡,,
1277,2023,21036,小行星獵人,,
1279,2023,21037,回歸野性,,
1280,2023,23287,大熊貓,,
1286,2023,25344,德古拉的新娘 ,,
1291,2023,20457,機遇之歌：數位修復版,,
1293,2023,25343,神父李昂莫罕,,
1294,2023,24490,馬克斯，我的愛,,
1300,2023,2813,藍色情挑 經典數位修復,,
1304,2023,2815,紅色情深 經典數位修復,,
1305,2023,2814,白色情迷 經典數位修復,,
1324,2023,2224,雙面薇若妮卡 經典數位修復,,
1326,2023,25042,我和喵喵的冒險旅行  ,,
1329,2023,26368,青春 ,,
1344,2023,25983,琳達想吃雞!,,
1358,2023,24871,我們的最強暑假,,
1359,2023,25246,科西嘉的那個夏天 ,,
1360,2023,4395,紅圈,,
1362,2023,25763, 小嫉妒,,
1365,2023,24488,盛開紫羅蘭：西蒙波娃與薇奧麗賴朵絲,,
1366,2023,25342,賭徒鮑伯,,
1369,2023,24484,莒哈絲最後的情人,,
1371,2023,26367,也許是因為美的決心,,
1372,2023,24483,留愛在蔚藍海岸,,
1376,2023,18814,雙面薇若妮卡 經典數位修復,,
1377,2023,18815,紅色情深 經典數位修復,,
1378,2023,18848,白色情迷 經典數位修復,,
1386,2023,16868,高跟鞋 經典數位修復,,
1403,2023,21021,櫻桃的滋味 數位修復版,,
1406,2023,21032,風帶著我來 數位修復版,,
1418,2023,24349,飯捲男孩乖乖睡 ,,
1419,2023,23213,演員夢,,
1420,2023,24474,沙特與波娃,,
1423,2023,24491,御法度,,
1426,2023,24529,名偵探柯南 黑鐵的魚影,,
1428,2023,21991,航海王劇場版 : 紅髮歌姬,,
1429,2023,21383,名偵探柯南 萬聖節的新娘,,
1430,2023,23662,「鬼滅之刃」上弦集結，前進刀匠村,,
1433,2023,22751,刀劍神域劇場版 –Progressive- 陰沉薄暮的詼諧曲,,
1440,2023,23537,屁屁偵探 : 天才惡人屁屁亞蒂,,
1441,2023,23365,輝夜姬想讓人告白－永不結束的初吻,,
1442,2023,23836,名偵探柯南 灰原哀物語〜黑鐵的神祕列車〜,,
1447,2023,16420,藍色恐懼：4K數位修復版,,
1458,2023,23353,巧虎電影　巧虎與塔魯王子,,
1459,2023,25400,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY2>,,
1462,2023,23115,劇場版 歌之☆王子殿下♪ 真愛ST☆RISH TOURS,,
1463,2023,25350,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY1>,,
1464,2023,24087,電影版 佐佐木與宮野 畢業篇,,
1474,2023,25324,劇場版 少女☆歌劇 Revue Starlight,,
1476,2023,24335,超人力霸王德卡 最終章 朝向旅程的彼方‧‧‧,,
1478,2023,23923,王立宇宙軍～歐尼亞米斯之翼～：4K數位修復版,,
1481,2023,25341,天元突破劇場版 紅蓮螺巖 螺巖篇,,
1482,2023,25304,天元突破劇場版 紅蓮螺巖 紅蓮篇,,
1483,2023,23363,劇場版 弦音 ─初始的一射─,,
1484,2023,24096,電影刀劍亂舞-黎明-,,
1486,2023,25029,電影版TOKYO MER：行動急診室,,
1491,2023,25934,數碼寶貝02 THE BEGINNING_國語版,,
1494,2023,23962,假面騎士劇場版 Battle Royale,,
1495,2023,25412,麵包超人電影版：樂波莉與暖呼呼禮物,,
1497,2023,18319,青春電幻物語：數位修復版,,
1506,2023,25245,少女☆歌劇 Revue Starlight RONDO RONDO RONDO,,
1507,2023,25267,GHOSTBOOK 妖怪圖鑑,,
1509,2023,20374,花與愛麗絲：數位修復版,,
1515,2023,24715,SSSS. GRIDMAN 劇場總集篇,,
1516,2023,26313,東尼瀧谷:數位經典版,,
1517,2023,21992,航海王劇場版 : 紅髮歌姬,,
1522,2023,24212,貞子 DX,,
1523,2023,26253,鄰人Ｘ：謎樣的女子,,
1524,2023,24913,四月物語：數位修復版,,
1531,2023,18705,燕尾蝶：數位經典版,,
1534,2023,22801,大逃殺 4K數位修復版,,
1535,2023,26227,東京復仇者2：血腥萬聖節 前篇─命運,,
1536,2023,24050,厄林,,
1537,2023,26226,東京復仇者2：血腥萬聖節 後篇─決戰,,
1546,2023,25106,電影哆啦A夢 - 大雄的秘密道具博物館,,
1550,2023,8747,下一站，天國,,
