movie_id,Name_id,name,Actor,Director
818621,142504,"Александр Яценко",Yes,No
818621,235772,"Наталья Кудряшова",Yes,No
818415,93536,"Игорь Петренко",Yes,No
818415,2221780,艾文·巴塔列夫,Yes,No
818415,238125,"Сергей Губанов",Yes,No
818415,238187,"Илья Носков",Yes,No
818415,1724242,"Дмитрий Власкин",Yes,No
589761,562730,"Данила Козловский",Yes,Yes
589761,77667,"Оксана Акиньшина",Yes,No
589761,1378375,"Филипп Авдеев",Yes,No
589761,490022,"Равшана Куркова",Yes,No
589761,2039476,"Артур Бесчастный",Yes,No
1396,55512,"Маргарита Терехова",Yes,No
1396,55514,"Игнат Данильцев",Yes,No
1396,8471,"Лариса Тарковская",Yes,No
1396,55513,"Алла Демидова",Yes,No
1396,8475,"Анатолий Солоницын",Yes,No
1398,28078,"Александр Кайдановский",Yes,No
1398,8475,"Анатолий Солоницын",Yes,No
1398,1190992,"Микола Гринько",Yes,No
1398,28079,"Алиса Фрейндлих",Yes,No
1398,28080,"Наталья Абрамова",Yes,No
477462,20374,泰瑞莎·帕瑪,Yes,No
477462,1102427,"Steven Cree",Yes,No
477462,203459,"Barbara Marten",Yes,No
477462,2503100,"Tristan Ruggeri",Yes,No
477462,1732294,"Andres Dvinjaninov",Yes,No
655302,82857,"Jasper Pääkkönen",Yes,No
655302,1309110,"Nanna Blondell",Yes,No
655302,87663,"Sverrir Gudnason",Yes,No
655302,63359,"Cathy Belton",Yes,No
655302,1593716,"Nika Savolainen",Yes,No
683363,2329587,"Aamu Milonoff",Yes,No
683363,2852052,"Eleonoora Kauhanen",Yes,No
683363,2207740,"Linnea Leino",Yes,No
683363,1612456,"Sonya Lindfors",Yes,No
683363,1879221,"Cécile Orblin",Yes,No
517302,2335631,"Siiri Solalinna",Yes,No
517302,2294255,"Sophia Heikkilä",Yes,No
517302,88856,"Jani Volanen",Yes,No
517302,148370,"Reino Nordin",Yes,No
517302,2524909,"Oiva Ollila",Yes,No
608232,1364782,"Alma Pöysti",Yes,No
608232,72482,"Krista Kosonen",Yes,No
608232,11044,"Shanti Roney",Yes,No
608232,1013969,"Joanna Haartti",Yes,No
608232,47071,"Kajsa Ernst",Yes,No
716855,2683312,"Petri Poikolainen",Yes,No
716855,109895,"Marjaana Maijala",Yes,No
716855,1870672,"Hannamaija Nikander",Yes,No
716855,89503,"Matti Onnismaa",Yes,No
716855,1870120,"Samuli Jaskio",Yes,No
881764,1568909,"Paulina Gałązka",Yes,No
881764,544002,"Giulio Berruti",Yes,No
881764,83264,"Katarzyna Figura",Yes,No
881764,107633,"Jan Englert",Yes,No
881764,1888550,"Beata Ścibakówna",Yes,No
845875,1138605,"Piotr Głowacki",Yes,No
845875,1613059,"Jan Szydłowski",Yes,No
845875,1575923,"Grzegorz Małecki",Yes,No
845875,589351,"Marcin Bosak",Yes,No
845875,1142959,"Marcin Czarnik",Yes,No
24858,2310,"Bruno Ganz",Yes,No
24858,121732,費比奇歐·班提佛格里歐,Yes,No
24858,6548,"Isabelle Renauld",Yes,No
24858,150568,"Αχιλλέας Σκέβης",Yes,No
24858,1357494,"Αλεξάνδρα Λαδικού",Yes,No
531428,1385600,"Noémie Merlant",Yes,No
531428,68816,"Adèle Haenel",Yes,No
531428,1442550,"Luàna Bajrami",Yes,No
531428,3124,薇拉莉·葛琳諾,Yes,No
531428,96295,"Christel Baras",Yes,No
746333,1186076,"Philippe Lacheau",Yes,Yes
746333,1291810,"Julien Arruti",Yes,No
746333,1186075,"Tarek Boudali",Yes,No
746333,146630,"Élodie Fontan",Yes,No
746333,1744894,"Alice Dufour",Yes,No
617762,71580,班奈狄克·康柏拜區,Yes,No
617762,120932,克萊兒・芙伊,Yes,No
617762,127558,安德麗亞·瑞斯波羅格,Yes,No
617762,13014,陶比·瓊斯,Yes,No
617762,1474028,"Sharon Rooney",Yes,No
663260,145121,皮耶・尼內,Yes,No
663260,939099,"Lou de Laâge",Yes,No
663260,18177,"André Dussollier",Yes,No
663260,1318257,"Sébastien Pouderoux",Yes,No
663260,49278,"Olivier Rabourdin",Yes,No
630240,5443,"Vincent Lindon",Yes,No
630240,2418333,"Agathe Rousselle",Yes,No
630240,1144473,"Garance Marillier",Yes,No
630240,2934453,"Laïs Salameh",Yes,No
630240,3173736,"Mara Cissé",Yes,No
793998,1021689,"Anamaria Vartolomei",Yes,No
793998,231457,"Kacey Mottet Klein",Yes,No
793998,1442550,"Luàna Bajrami",Yes,No
793998,1793346,"Louise Orry-Diquéro",Yes,No
793998,146287,"Pio Marmaï",Yes,No
955569,3483784,"Mathieu Berger",Yes,No
955569,3483785,"Thalia Besson",Yes,No
955569,3483786,"Yann Mendy",Yes,No
955569,2223328,"Jade Pedri",Yes,No
955569,2450440,"Marceau Ebersolt",Yes,No
809488,40333,今敏,Yes,No
809488,81718,細田守,Yes,No
809488,59918,"Rodney Rothman",Yes,No
809488,12180,押井守,Yes,No
809488,40325,林原惠,Yes,No
892527,47337,"Gérard Darmon",Yes,No
892527,1576701,"Lou Lambrecht",Yes,No
892527,1508677,"Léo Lorléac'h",Yes,No
892527,19361,蒂博·德·蒙塔朗貝爾,Yes,No
892527,1180477,"Clémentine Baert",Yes,No
749004,2973328,"Joséphine Sanz",Yes,No
749004,2973329,"Gabrielle Sanz",Yes,No
749004,144763,"Nina Meurisse",Yes,No
749004,1639988,"Stéphane Varupenne",Yes,No
749004,113605,"Margot Abascal",Yes,No
757999,41029,"Bernard Campan",Yes,Yes
757999,2832609,"Alexandre Jollien",Yes,Yes
757999,1332479,"Tiphaine Daviot",Yes,No
757999,21577,"Julie-Anne Roth",Yes,No
757999,2832611,"La Castou",Yes,No
827887,453272,"Nora Arnezeder",Yes,No
827887,1345053,"Sara Mortensen",Yes,No
827887,146507,"Pierre Kiwitt",Yes,No
827887,1596074,"Alika Del Sol",Yes,No
827887,5441,"Édouard Montoute",Yes,No
655082,17497,"Romain Duris",Yes,No
655082,2201315,艾瑪·麥基,Yes,No
655082,1071606,"Pierre Deladonchamps",Yes,No
655082,1187034,"Armande Boulanger",Yes,No
655082,1935253,"Andranic Manet",Yes,No
601188,1137,茱麗葉·畢諾許,Yes,No
601188,3361325,"Hélène Lambert",Yes,No
601188,3379638,"Louise Pociecka",Yes,No
601188,3379641,"Steve Papagiannis",Yes,No
601188,3379647,"Jérémy Lechevallier",Yes,No
852438,17497,"Romain Duris",Yes,No
852438,82923,"Bérénice Bejo",Yes,No
852438,223532,"Grégory Gadebois",Yes,No
852438,583853,"Finnegan Oldfield",Yes,No
852438,1464589,瑪蒂爾達·魯茨,Yes,No
719463,136761,"Nathalie Baye",Yes,No
719463,1886168,"Lyna Khoudri",Yes,No
719463,83966,"Pascale Arbillot",Yes,No
719463,1366955,"Soumayé Bocoum",Yes,No
719463,119199,"Claude Perron",Yes,No
895659,4273,"Charlotte Gainsbourg",Yes,No
895659,3060213,"Quito Rayon Richter",Yes,No
895659,1800818,"Noée Abita",Yes,No
895659,1367720,"Megan Northam",Yes,No
895659,56286,"Thibault Vinçon",Yes,No
826218,1075029,"Antonio Pagudo",Yes,No
826218,2143181,"Carlos Librado "Nene"",Yes,No
826218,2649281,"Tomy Aguilera",Yes,No
826218,1155088,"Eva Ugarte",Yes,No
826218,125854,"Amaia Salamanca",Yes,No
477044,1080195,"Vicky Krieps",Yes,No
477044,3129,"Tim Roth",Yes,No
477044,76070,"Mia Wasikowska",Yes,No
477044,71610,"Anders Danielsen Lie",Yes,No
477044,3153284,"Hampus Nordenson",Yes,No
660000,1871464,"Benjamin Voisin",Yes,No
660000,17522,"Cécile de France",Yes,No
660000,83797,"Vincent Lacoste",Yes,No
660000,143593,"Xavier Dolan",Yes,No
660000,1480403,"Salomé Dewaels",Yes,No
735726,1957,蘇菲·瑪索,Yes,No
735726,18177,"André Dussollier",Yes,No
735726,19888,"Géraldine Pailhas",Yes,No
735726,44079,夏綠蒂·蘭普琳,Yes,No
735726,72254,"Éric Caravaca",Yes,No
833417,983929,"Laure Calamy",Yes,No
833417,6550,"Anne Suarez",Yes,No
833417,7280,傑納維夫·馬尼奇,Yes,No
833417,3440170,"Nolan Arizmendi",Yes,No
833417,3440172,"Sasha Lemaître Cremaschi",Yes,No
477018,18182,歐嘉·柯瑞蘭寇,Yes,No
477018,2192,蘭伯特·威爾森,Yes,No
477018,1266210,"Μανώλης Μαυροματάκης",Yes,No
477018,32683,"Sidse Babett Knudsen",Yes,No
477018,1379277,亞歷克斯‧勞瑟,Yes,No
750253,5530,詹姆斯·麥艾維,Yes,No
750253,120932,克萊兒・芙伊,Yes,No
750253,586000,"Tom Cullen",Yes,No
750253,480,"Gary Lewis",Yes,No
750253,1047642,"Michael Moreland",Yes,No
754067,54918,"Vincent Elbaz",Yes,No
754067,2817795,"Shanna Keil",Yes,No
754067,54227,"Marie Gillain",Yes,No
754067,24465,"Eric Elmosnino",Yes,No
754067,10698,"Tchéky Karyo",Yes,No
712134,2664731,"Suzanne Lindon",Yes,Yes
712134,1795151,"Arnaud Valois",Yes,No
712134,291375,"Florence Viala",Yes,No
712134,9005,"Frédéric Pierrot",Yes,No
712134,131607,"Rebecca Marder",Yes,No
762079,1850235,"Eugénie Derouand",Yes,No
762079,2566616,"Honorine Magnier",Yes,No
762079,1975626,"Clément Olivieri",Yes,No
762079,2750705,"Janis Abrikh",Yes,No
762079,1382466,"Cyril Garnier",Yes,No
833428,1423713,"Grégory Montel",Yes,No
833428,223532,"Grégory Gadebois",Yes,No
833428,123989,"Anaïs Demoustier",Yes,No
833428,19360,"Léa Drucker",Yes,No
833428,149988,"Nadège Beausson-Diagne",Yes,No
485162,5443,"Vincent Lindon",Yes,No
485162,2021536,"Mélanie Rover",Yes,No
485162,2021538,"Jacques Borderie",Yes,No
485162,2045567,"David Rey",Yes,No
485162,2045568,"Olivier Lemaire",Yes,No
147,1653,"Jean-Pierre Léaud",Yes,No
147,1654,"Claire Maurier",Yes,No
147,1655,"Albert Rémy",Yes,No
147,1658,"Georges Flamant",Yes,No
147,1659,"Patrick Auffay",Yes,No
695089,552538,遠藤雄弥,Yes,No
695089,13256,津田寛治,Yes,No
695089,130289,松浦祐也,Yes,No
695089,1738775,千葉哲也,Yes,No
695089,1528803,カトウシンスケ,Yes,No
774343,6020,"Denis Podalydès",Yes,No
774343,121529,蕾雅·瑟杜,Yes,No
774343,19117,"Emmanuelle Devos",Yes,No
774343,40883,"Anouk Grinberg",Yes,No
774343,60654,"Mădălina Constantin",Yes,No
914203,3497175,"Pablo Schils",Yes,No
914203,3497174,"Joely Mbundu",Yes,No
914203,73331,"Alban Ukaj",Yes,No
914203,1891332,"Tijmen Govaerts",Yes,No
914203,1431537,"Charlotte De Bruyne",Yes,No
269,3829,"Jean-Paul Belmondo",Yes,No
269,3830,"Jean Seberg",Yes,No
269,3573,"Daniel Boulanger",Yes,No
269,3832,"Henri-Jacques Huet",Yes,No
269,3836,"Roger Hanin",Yes,No
659988,118178,"Virginie Efira",Yes,No
659988,77928,"Bruno Salomone",Yes,No
659988,34018,"Quim Gutiérrez",Yes,No
659988,14061,"Jacqueline Bisset",Yes,No
659988,1011135,"Nadav Lapid",Yes,No
526811,1164460,"Laetitia Dosch",Yes,No
526811,577645,"Sergei Polunin",Yes,No
526811,2269559,"Lou-Teymour Thion",Yes,No
526811,7691,"Caroline Ducey",Yes,No
526811,136170,"Grégoire Colin",Yes,No
712128,1507228,"Tarek Yaacoub",Yes,No
712128,2821454,"Rola Baksmati",Yes,No
712128,1314446,"Mounir Maasri",Yes,No
712128,2930301,"Ibrahim El Kurdi",Yes,No
712128,1436818,"Julian Farhat",Yes,No
1628,18217,"Henri Serre",Yes,No
1628,18216,"Oskar Werner",Yes,No
1628,14812,"Jeanne Moreau",Yes,No
1628,18218,"Marie Dubois",Yes,No
1628,18219,"Sabine Haudepin",Yes,No
712178,2665070,"Alséni Bathily",Yes,No
712178,1886168,"Lyna Khoudri",Yes,No
712178,1937442,"Jamil McCraven",Yes,No
712178,583853,"Finnegan Oldfield",Yes,No
712178,41037,"Farida Rahouadj",Yes,No
660955,123989,"Anaïs Demoustier",Yes,No
660955,35137,"Josiane Balasko",Yes,No
660955,119501,"Philippe Katerine",Yes,No
660955,544682,"William Lebghil",Yes,No
660955,16972,"Sergi López",Yes,No
152584,121529,蕾雅·瑟杜,Yes,No
152584,586757,"Adèle Exarchopoulos",Yes,No
152584,38865,"Salim Kéchiouche",Yes,No
152584,15482,"Aurélien Recoing",Yes,No
152584,1029292,"Catherine Salée",Yes,No
1716,50,凱撒琳·丹尼芙,Yes,No
1716,16927,"Gérard Depardieu",Yes,No
1716,18778,"Jean Poiret",Yes,No
1716,10262,"Andréa Ferréol",Yes,No
1716,11535,"Paulette Dubost",Yes,No
582881,10917,"Simon Abkarian",Yes,No
582881,1033625,齊塔·韓羅特,Yes,No
582881,145120,史旺·亞勞德,Yes,No
582881,765,"Hiam Abbass",Yes,No
582881,25103,"Jean-Claude Deret",Yes,No
757341,19888,"Géraldine Pailhas",Yes,No
757341,1069634,"Arnaud Ducret",Yes,No
757341,587184,"Alison Wheeler",Yes,No
757341,97085,"Stéphane De Groodt",Yes,No
757341,6304,"Jean-François Stévenin",Yes,No
809733,81821,"Sandrine Kiberlain",Yes,No
809733,77131,"Pascal Elbé",Yes,Yes
809733,19937,"Valérie Donzelli",Yes,No
809733,7693,"François Berléand",Yes,No
809733,19117,"Emmanuelle Devos",Yes,No
747779,121529,蕾雅·瑟杜,Yes,No
747779,16923,帕斯卡爾·葛雷果利,Yes,No
747779,26100,梅維爾·珀波,Yes,No
747779,24485,妮可·賈西亞,Yes,No
747779,3549778,卡蜜兒·雷班·馬丁斯,Yes,No
781453,123989,"Anaïs Demoustier",Yes,No
781453,5077,華薇莉·泰德奇,Yes,No
781453,6020,"Denis Podalydès",Yes,No
781453,146212,"Grégoire Oestermann",Yes,No
781453,56285,"Bruno Todeschini",Yes,No
664506,5443,"Vincent Lindon",Yes,No
664506,81821,"Sandrine Kiberlain",Yes,No
664506,1660839,"Anthony Bajon",Yes,No
664506,1764827,"Marie Drucker",Yes,No
664506,2045568,"Olivier Lemaire",Yes,No
8072,19794,"Eddie Constantine",Yes,No
8072,18197,"Anna Karina",Yes,No
8072,30719,"Akim Tamiroff",Yes,No
8072,1175258,"Valérie Boisgel",Yes,No
8072,548814,"Jean-Louis Comolli",Yes,No
736500,1165008,"Kev Adams",Yes,No
736500,16927,"Gérard Depardieu",Yes,No
736500,74110,"Antoine Duléry",Yes,No
736500,19646,"Mylène Demongeot",Yes,No
736500,25181,"Marthe Villalonga",Yes,No
845140,130664,"Audrey Lamy",Yes,No
845140,33161,"François Cluzet",Yes,No
845140,17901,"Chantal Neuwirth",Yes,No
845140,2820864,"Fatoumata Kaba",Yes,No
845140,3387485,"Yannick Kalombo",Yes,No
1626,18197,"Anna Karina",Yes,No
1626,18198,"Sady Rebbot",Yes,No
1626,18199,"André S. Labarthe",Yes,No
1626,18200,"Guylaine Schlumberger",Yes,No
1626,18201,"Gérard Hoffmann",Yes,No
4710,1653,"Jean-Pierre Léaud",Yes,No
4710,24801,"Chantal Goya",Yes,No
4710,35000,"Marlène Jobert",Yes,No
4710,39067,"Michel Debord",Yes,No
4710,39068,"Catherine-Isabelle Duport",Yes,No
594691,145121,皮耶・尼內,Yes,No
594691,1137823,"Stacy Martin",Yes,No
594691,5442,"Benoît Magimel",Yes,No
594691,1622993,"Christophe Montenez",Yes,No
594691,1122960,"Nicolas Wanczycki",Yes,No
810677,983929,"Laure Calamy",Yes,No
810677,1616031,"Nissim Renard",Yes,No
810677,2953585,"Béatrice Facquer",Yes,No
810677,1618112,"Maxence Tual",Yes,No
810677,2216283,"Romain Brau",Yes,No
11298,62001,迪·華勒斯,Yes,No
11298,10662,"Patrick Macnee",Yes,No
11298,17494,"Dennis Dugan",Yes,No
11298,65404,"Christopher Stone",Yes,No
11298,16173,"Belinda Balaski",Yes,No
749107,3294023,"Jade Springer",Yes,No
749107,19360,"Léa Drucker",Yes,No
749107,119501,"Philippe Katerine",Yes,No
749107,1523259,"Grégoire Montana-Haroche",Yes,No
749107,1695492,"Chloé Astor",Yes,No
589985,23383,"Leïla Bekhti",Yes,No
589985,114953,潔哈汀·娜卡契,Yes,Yes
589985,41526,"Patrick Timsit",Yes,No
589985,83966,"Pascale Arbillot",Yes,No
589985,1177257,"Célia Pilastre",Yes,No
582886,19937,"Valérie Donzelli",Yes,Yes
582886,1071606,"Pierre Deladonchamps",Yes,No
582886,1441242,"Thomas Scimeca",Yes,No
582886,47822,"Bouli Lanners",Yes,No
582886,19163,"Virginie Ledoyen",Yes,No
47792,932886,"Μάνος Κατράκης",Yes,No
47792,932887,"Μαίρη Χρονοπούλου",Yes,No
47792,932888,"Διονύσης Παπαγιαννόπουλος",Yes,No
47792,932889,"Ντόρα Βολανάκη",Yes,No
47792,225962,"Giulio Brogi",Yes,No
51735,5293,威廉·達佛,Yes,No
51735,2310,"Bruno Ganz",Yes,No
51735,3784,"Michel Piccoli",Yes,No
51735,1350,伊蓮·雅各,Yes,No
51735,1859,"Christiane Paul",Yes,No
179890,571526,"Fang Ying",Yes,No
179890,126830,"Chin Han",Yes,No
179890,43917,"Margaret Tu Chuan",Yes,No
179890,240188,范麗,Yes,No
179890,1582100,"Ha Yee-Chau",Yes,No
47795,150570,"Michalis Zeke",Yes,No
47795,150571,"Τάνια Παλαιολόγου",Yes,No
47795,150572,"Στράτος Τζώρτζογλου",Yes,No
47795,10330,"Εύα Κοταμανίδου",Yes,No
47795,10331,"Αλίκη Γεωργούλη",Yes,No
764810,147800,"Δημήτρης Ήμελλος",Yes,No
764810,1106956,"Ταμίλα Κουλίεβα",Yes,No
764810,1095435,"Στάθης Σταμουλακάτος",Yes,No
764810,1561875,"Θανάσης Παπαγεωργίου",Yes,No
764810,1488724,"Γιώργος Μπινιάρης",Yes,No
766798,955,潘妮洛普·克魯茲,Yes,No
766798,2560224,米雷娜·斯密特,Yes,No
766798,1313220,"Israel Elejalde",Yes,No
766798,37946,"Aitana Sánchez-Gijón",Yes,No
766798,25258,"Rossy de Palma",Yes,No
755437,560247,"Miren Ibarguren",Yes,No
755437,224870,"Paco León",Yes,No
755437,1114063,"Sofía Oria",Yes,No
755437,2619434,"Iván Renedo",Yes,No
755437,2475545,"Laura Quirós",Yes,No
668640,3131,安東尼歐·班德拉斯,Yes,No
668640,955,潘妮洛普·克魯茲,Yes,No
668640,1457004,"Oscar Martínez",Yes,No
668640,72631,"José Luis Gómez",Yes,No
668640,592709,"Manolo Solo",Yes,No
542917,19907,"Belén Rueda",Yes,No
542917,96688,"Javier Rey",Yes,No
542917,566544,奧拉·加里多,Yes,No
542917,592709,"Manolo Solo",Yes,No
542917,28514,"Àlex Brendemühl",Yes,No
954748,102222,"Carmen Machi",Yes,No
954748,1928187,"Paula Usero",Yes,No
954748,2803035,"Doroftei Anis",Yes,No
954748,81472,"Nuria González",Yes,No
954748,1205318,"Pablo Chiapella",Yes,No
768726,2997171,"Miguel Ángel Pérez",Yes,No
768726,1238531,"Eduardo Jover",Yes,No
768726,1238521,"Gloria Cámara",Yes,No
768726,3220933,"Antonio Ramírez de Antón",Yes,No
768726,3220932,"Ana Esther Alborg",Yes,No
946706,1340020,阿爾瓦羅·莫奇,Yes,No
946706,1246183,"Eugenia Suárez",Yes,No
946706,114254,"Verónica Echegui",Yes,No
946706,138758,"Daniel Aráoz",Yes,No
946706,3403884,"Andy Gorostiaga",Yes,No
772148,96688,"Javier Rey",Yes,No
772148,3627,"Paz Vega",Yes,No
772148,147333,"Carlos Alcántara",Yes,No
772148,956987,"Norma Martínez",Yes,No
772148,227071,"Pedro Casablanc",Yes,No
496331,85034,"Ranbir Kapoor",Yes,No
496331,1108120,"Alia Bhatt",Yes,No
496331,1251224,"Mouni Roy",Yes,No
496331,35780,"Amitabh Bachchan",Yes,No
496331,149958,"Nagarjuna Akkineni",Yes,No
786064,1837688,"Nimisha Sajayan",Yes,No
786064,930731,"Suraj Venjaramoodu",Yes,No
786064,2937356,"Ajitha V M",Yes,No
786064,2963356,"T. Suresh Babu",Yes,No
786064,2963385,"Ramadevi Kannanchery",Yes,No
821494,3062553,"Bhavin Rabari",Yes,No
821494,2552367,"Richa Meena",Yes,No
821494,3062555,"Bhavesh Shrimali",Yes,No
821494,3064448,"Dipen Raval",Yes,No
821494,3064452,"Rahul Koli",Yes,No
925786,1154466,"Tara Basro",Yes,No
925786,562217,"Bront Palarae",Yes,No
925786,581687,"Endy Arfian",Yes,No
925786,1150391,"Ratu Felisha",Yes,No
925786,1873239,"Nasar Anuz",Yes,No
859933,1158144,"Happy Salma",Yes,No
859933,1433802,"Laura Basuki",Yes,No
859933,1454163,"Ibnu Jamil",Yes,No
859933,1671558,"Rieke Dyah Pitaloka",Yes,No
859933,1381949,"Arswendy Bening Swara",Yes,No
655363,1739471,"Viktor Klem",Yes,No
655363,2481242,"Fruzsina Hais",Yes,No
655363,125682,"Judit Schell",Yes,No
655363,131215,"Anger Zsolt",Yes,No
655363,1499191,"Andrea Ladányi",Yes,No
574078,121529,蕾雅·瑟杜,Yes,No
574078,145587,"Gijs Naber",Yes,No
574078,16269,"Louis Garrel",Yes,No
574078,39905,"Josef Hader",Yes,No
574078,15915,"Sergio Rubini",Yes,No
792775,1113248,"Auðunn Blöndal",Yes,No
792775,1332207,"Egill Einarsson",Yes,No
792775,582285,史黛奈·歐琳娜·索史汀斯多堤,Yes,No
792775,544973,"Sverrir Þór Sverrisson",Yes,No
792775,42668,"Björn Hlynur Haraldsson",Yes,No
49964,143153,"Babek Ahmed Poor",Yes,No
49964,143154,"Ahmed Ahmed Poor",Yes,No
49964,143155,"Kheda Barech Defai",Yes,No
49964,143156,"Iran Outari",Yes,No
49964,143157,"Ait Ansari",Yes,No
47104,920426,"محمدعلی کشاورز",Yes,No
47104,930120,"Farhad Kheradmand",Yes,No
47104,930122,"Zarifeh Shiva",Yes,No
47104,930123,"Hossein Rezai",Yes,No
47104,1816413,"Tahereh Ladanian",Yes,No
83761,930120,"Farhad Kheradmand",Yes,No
83761,677707,"Buba Bayour",Yes,No
83761,930123,"Hossein Rezai",Yes,No
83761,1720051,"Hocine Rifahi",Yes,No
83761,1720052,"Ferhendeh Feydi",Yes,No
672208,1543689,"Amir Jadidi",Yes,No
672208,1584240,"محسن تنابنده",Yes,No
672208,1034643,"Fereshteh Sadr Orafaee",Yes,No
672208,3192046,"Maryam Shahdaie",Yes,No
672208,3158635,"Sahar Goldust",Yes,No
669401,1901974,"Maryam Moghaddam",Yes,No
669401,2258883,"Alireza Sanifar",Yes,No
669401,1572924,"پوریا رحیمی سام",Yes,No
669401,3252055,"Avin Poor Raoufi",Yes,No
669401,3129979,"Farid Ghobadi",Yes,No
888602,3354849,"Ting Wu",Yes,No
888602,3354848,"Anastasia Lin",Yes,No
888602,131006,山姆·特拉梅爾,Yes,No
888602,2889663,"Tzu-Chiang Wang",Yes,No
888602,3354850,"He Tao",Yes,No
519141,1654963,"Gabriel D'Almeida Freitas",Yes,No
519141,143593,"Xavier Dolan",Yes,Yes
519141,1055514,"Pier-Luc Funk",Yes,No
519141,1206067,"Samuel Gauthier",Yes,No
519141,1654247,"Antoine Pilon",Yes,No
819876,110,維果·莫天森,Yes,No
819876,121529,蕾雅·瑟杜,Yes,No
819876,100,"Scott Speedman",Yes,No
819876,37917,克莉絲汀·史都華,Yes,No
819876,1285153,"Welket Bungué",Yes,No
554761,2714,"Lance Henriksen",Yes,No
554761,110,維果·莫天森,Yes,Yes
554761,11677,"Terry Chen",Yes,No
554761,87663,"Sverrir Gudnason",Yes,No
554761,1049916,"Hannah Gross",Yes,No
740963,2665051,"Thomas Duplessie",Yes,No
740963,9599,"Cloris Leachman",Yes,No
740963,14893,"Linda Kash",Yes,No
740963,2060364,"Andrew Bushell",Yes,No
740963,4568,"Jayne Eastwood",Yes,No
522406,527393,"Dylan O'Brien",Yes,No
522406,1049916,"Hannah Gross",Yes,No
522406,1041440,"Emory Cohen",Yes,No
522406,132712,"Keir Gilchrist",Yes,No
522406,1094091,瑪嘉·夢露,Yes,No
778855,2452432,"Jordan Tartakow",Yes,No
778855,149684,"Joe Ochman",Yes,No
778855,2204537,"Laila Berzins",Yes,No
778855,2204541,"Danny Fehsenfeld",Yes,No
778855,3034407,"Chris McCune",Yes,No
635302,1256603,花江夏樹,Yes,No
635302,1563442,鬼頭明里,Yes,No
635302,119145,下野紘,Yes,No
635302,233590,松岡禎丞,Yes,No
635302,224413,日野聰,Yes,No
810693,77927,緒方惠美,Yes,No
810693,119143,花澤香菜,Yes,No
810693,1221114,中村悠一,Yes,No
810693,9705,櫻井孝宏,Yes,No
810693,1281498,小松未可子,Yes,No
955666,126485,小林由美子,Yes,No
955666,937252,楢橋美紀,Yes,No
955666,9706,森川智之,Yes,No
955666,217924,こおろぎさとみ,Yes,No
955666,1241880,真柴摩利,Yes,No
553600,79037,松山ケンイチ,Yes,No
553600,1384551,早乙女太一,Yes,No
553600,992869,佐倉綾音,Yes,No
553600,225996,吉野裕行,Yes,No
553600,126704,稻田徹,Yes,No
795564,126485,小林由美子,Yes,No
795564,554421,林玉緒,Yes,No
795564,85289,一龍斎貞友,Yes,No
795564,217924,こおろぎさとみ,Yes,No
795564,1241880,真柴摩利,Yes,No
876792,2138490,岡咲美保,Yes,No
876792,1319218,古川慎,Yes,No
876792,9710,豐口惠,Yes,No
876792,1249235,前野智昭,Yes,No
876792,1407597,千本木彩花,Yes,No
876797,1287268,小松菜奈,Yes,No
876797,1470127,坂口健太郎,Yes,No
876797,1161474,山田裕貴,Yes,No
876797,2576886,井口理,Yes,No
876797,1054260,黑木華,Yes,No
129,19587,柊瑠美,Yes,No
129,19588,入野自由,Yes,No
129,19589,夏木マリ,Yes,No
129,19590,内藤剛志,Yes,No
129,19591,沢口靖子,Yes,No
877840,1402803,井ノ原快彦,Yes,No
877840,239857,本上まなみ,Yes,No
8392,55662,日高範子,Yes,No
8392,55664,坂本千夏,Yes,No
8392,55663,高木均,Yes,No
8392,55665,糸井重里,Yes,No
8392,613,島本須美,Yes,No
916192,2269331,鈴鹿央士,Yes,No
916192,1309932,飯豐萬理江,Yes,No
916192,1256915,畠中祐,Yes,No
916192,1161468,小宮有紗,Yes,No
916192,1492474,照井春佳,Yes,No
610150,90496,野澤雅子,Yes,No
610150,85286,古川登志夫,Yes,No
610150,90569,皆口裕子,Yes,No
610150,93801,神谷浩史,Yes,No
610150,93803,宮野真守,Yes,No
758866,13250,西島秀俊,Yes,No
758866,1509659,三浦透子,Yes,No
758866,124402,岡田將生,Yes,No
758866,121750,霧島れいか,Yes,No
758866,3154127,박유림,Yes,No
10515,65509,よこざわけい子,Yes,No
10515,65510,田中真弓,Yes,No
10515,65511,寺田農,Yes,No
10515,65512,初井言榮,Yes,No
10515,142455,常田富士男,Yes,No
820067,233590,松岡禎丞,Yes,No
820067,119143,花澤香菜,Yes,No
820067,1072776,竹達彩奈,Yes,No
820067,1530921,伊藤美來,Yes,No
820067,992869,佐倉綾音,Yes,No
977871,2320112,道枝駿佑,Yes,No
977871,2053795,福本莉子,Yes,No
977871,2187869,古川琴音,Yes,No
977871,1925752,松本穂香,Yes,No
977871,1405926,野間口徹,Yes,No
956564,127891,福山雅治,Yes,No
956564,58593,柴崎幸,Yes,No
956564,2542,北村一輝,Yes,No
956564,63696,椎名桔平,Yes,No
956564,127220,檀れい,Yes,No
829920,1210634,島崎信長,Yes,No
829920,1492982,高橋李依,Yes,No
829920,151183,川澄綾子,Yes,No
829920,9726,鈴村健一,Yes,No
829920,9711,坂本真綾,Yes,No
925492,68470,高山南,Yes,No
925492,87582,山崎和佳奈,Yes,No
925492,237076,小山力也,Yes,No
