tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
68883,HK,,[],,,1987-12-05 00:00:00+00:00,3
11471,DE,,[],,Berlin International Film Festival,1987-02-01 00:00:00+00:00,1
11471,JP,,[],,,1987-04-25 00:00:00+00:00,3
11471,KR,15,[],,,1987-05-23 00:00:00+00:00,3
64015,HK,,[],,,1987-07-16 00:00:00+00:00,3
746,AU,M,[],,,1987-11-26 00:00:00+00:00,3
746,BR,,[],,,1987-10-21 00:00:00+00:00,3
746,DE,12,[],,,1987-10-29 00:00:00+00:00,3
746,DK,15,[],,,1987-12-18 00:00:00+00:00,3
746,ES,7,[],,,1987-12-17 00:00:00+00:00,3
746,FR,TP,[],,,1987-11-25 00:00:00+00:00,3
746,GR,13,[],,,1987-12-19 00:00:00+00:00,3
746,HK,IIB,[],,,1987-10-04 00:00:00+00:00,3
746,IT,,[],,Rome,1987-10-22 00:00:00+00:00,1
746,IT,,[],,,1987-10-23 00:00:00+00:00,3
746,JP,,[],,Tokyo International Film Festival,1987-10-04 00:00:00+00:00,1
746,NL,12,[],,,1987-12-10 00:00:00+00:00,3
746,PT,M/14,[],en,,1987-12-18 00:00:00+00:00,3
746,SE,11,[],,,1987-12-03 00:00:00+00:00,3
746,US,PG-13,[],,"New York City, New York",1987-11-18 00:00:00+00:00,1
746,US,PG-13,[],,"Los Angeles, California",1987-11-19 00:00:00+00:00,1
746,US,PG-13,[],,"New York City, New York",1987-11-20 00:00:00+00:00,2
744,KR,15,[],,,1987-12-09 00:00:00+00:00,3
744,SE,11,[],,VHS; The release month and day is not known.,1987-01-01 00:00:00+00:00,5
744,US,PG,[],,VHS,1987-03-11 00:00:00+00:00,5
600,AR,,[],,,1987-10-08 00:00:00+00:00,3
600,AU,R 18+,[],,,1987-12-11 00:00:00+00:00,3
600,BR,16,[],,,1987-10-16 00:00:00+00:00,3
600,CA,,[],,,1987-06-26 00:00:00+00:00,3
600,DE,16,[],,West Germany,1987-10-08 00:00:00+00:00,3
600,DK,15,[],,,1987-10-16 00:00:00+00:00,3
600,FI,K-16,[],,,1987-10-09 00:00:00+00:00,3
600,FR,12,[],,,1987-10-14 00:00:00+00:00,3
600,GB,18,[],,,1987-09-11 00:00:00+00:00,3
600,GR,15,[],,,1987-10-20 00:00:00+00:00,3
600,IE,18,[],,,1987-09-11 00:00:00+00:00,3
600,IT,,[],,,1987-10-05 00:00:00+00:00,3
600,NL,16,[],,,1987-10-29 00:00:00+00:00,3
600,PT,M/18,[],,,1987-10-09 00:00:00+00:00,3
600,RO,15,[],,,1987-06-26 00:00:00+00:00,2
600,SE,15,[],,,1987-10-02 00:00:00+00:00,3
600,US,,[],,"Beverly Hills, California",1987-06-17 00:00:00+00:00,1
600,US,R,[],,,1987-06-26 00:00:00+00:00,2
600,US,R,[],,,1987-07-10 00:00:00+00:00,3
600,UY,,[],,,1987-12-25 00:00:00+00:00,3
4043,ES,18,[],,Barcelona,1987-02-12 00:00:00+00:00,3
4043,ES,18,[],,Madrid,1987-02-07 00:00:00+00:00,3
4043,US,,[],,Miami Film Festival,1987-02-10 00:00:00+00:00,1
4043,US,,[],,New York New Directors and New Films Festival,1987-03-27 00:00:00+00:00,1
4043,US,NC-17,[],,,1987-04-03 00:00:00+00:00,2
4043,US,NC-17,[],,,1987-04-10 00:00:00+00:00,3
49964,IR,,[],,Fajr Film Festival,1987-02-01 00:00:00+00:00,1
49964,IR,,[],,,1987-07-01 00:00:00+00:00,3
11830,US,NR,[],,,1987-05-22 00:00:00+00:00,3
11416,AT,12,[],,,1987-01-09 00:00:00+00:00,3
11416,AU,PG,[],,,1987-01-20 00:00:00+00:00,3
11416,DE,12,[],,,1987-01-08 00:00:00+00:00,3
11416,GR,13,[],,,1987-02-01 00:00:00+00:00,3
28468,PT,M/18,[],,,1987-06-10 00:00:00+00:00,3
765,AU,R 18+,[],,,1987-11-05 00:00:00+00:00,3
765,BR,16,[],,,1987-10-29 00:00:00+00:00,3
765,CA,R,[],,,1987-03-13 00:00:00+00:00,2
765,DK,15,[],,,1987-03-13 00:00:00+00:00,2
765,ES,,[],,Sitges Film Festival,1987-10-01 00:00:00+00:00,2
765,FI,K-18,[],,,1987-03-13 00:00:00+00:00,3
765,FR,12,[],,,1987-07-08 00:00:00+00:00,3
765,GB,15,[],,Originally a cut 18; downgraded 2008,1987-06-26 00:00:00+00:00,3
765,IE,18,[],,,1987-07-26 00:00:00+00:00,3
765,JP,R18+,[],,,1987-10-03 00:00:00+00:00,3
765,SE,15,[],,,1987-03-13 00:00:00+00:00,3
765,US,,[],,,1987-03-13 00:00:00+00:00,3
85927,SE,11,[],,,1987-03-17 00:00:00+00:00,3
42011,JP,,[],,,1987-02-07 00:00:00+00:00,3
42011,US,,[],,,1987-09-26 00:00:00+00:00,3
655,KR,15,[],,,1987-08-29 00:00:00+00:00,3
571,GB,15,[],en,,1987-04-03 00:00:00+00:00,5
81,GB,,[],,,1987-06-12 00:00:00+00:00,3
81,HU,12,[],,,1987-11-19 00:00:00+00:00,3
81,IT,T,[],,Rai 1,1987-01-06 00:00:00+00:00,6
45996,HK,,[],,,1987-10-15 00:00:00+00:00,3
