tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
907,NO,15,[],,,1965-12-25 00:00:00+00:00,3
907,PH,,[],,Manila,1965-12-25 00:00:00+00:00,1
907,PL,7,[],,,1965-12-22 00:00:00+00:00,3
907,RO,AP,[],,,1965-12-22 00:00:00+00:00,3
907,US,,[],,"New York City, New York",1965-12-22 00:00:00+00:00,1
907,US,PG-13,[],,,1965-12-31 00:00:00+00:00,3
8072,DE,,[],,Berlin International Film Festival,1965-06-25 00:00:00+00:00,1
8072,DE,16,[],,West Germany,1965-07-22 00:00:00+00:00,3
8072,DK,,[],,,1965-10-25 00:00:00+00:00,3
8072,FI,K-12,[],,,1965-08-20 00:00:00+00:00,3
8072,FR,TP,[],,,1965-05-05 00:00:00+00:00,3
8072,GB,,[],,,1965-11-01 00:00:00+00:00,3
8072,IT,,[],,Trieste Sci-fi Film Festival,1965-07-11 00:00:00+00:00,1
8072,IT,,[],,"Spoleto, Festival dei Due Mondi",1965-07-07 00:00:00+00:00,1
8072,IT,T,[],,,1965-08-07 00:00:00+00:00,3
8072,NO,,[],,,1965-09-13 00:00:00+00:00,3
8072,SE,15,[],,,1965-11-01 00:00:00+00:00,3
8072,US,NR,[],,"New York City, New York",1965-10-25 00:00:00+00:00,3
18148,AU,,[],,,1965-05-31 00:00:00+00:00,3
18148,DE,12,[],,,1965-07-08 00:00:00+00:00,3
18148,GB,U,[],,,1965-02-08 00:00:00+00:00,3
935,BR,10,[],pt,,1965-01-01 00:00:00+00:00,3
935,IE,PG,[],,,1965-05-14 00:00:00+00:00,3
571,PL,16,[],,,1965-05-01 00:00:00+00:00,3
