tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
147,GB,PG,[],,,1960-03-03 00:00:00+00:00,3
147,HU,18,[],,,1960-05-19 00:00:00+00:00,3
147,JP,G,[],,,1960-03-17 00:00:00+00:00,3
147,SU,,[],,,1960-10-03 00:00:00+00:00,3
269,DE,16,[],,West Germany,1960-07-05 00:00:00+00:00,3
269,DK,7,[],,,1960-10-17 00:00:00+00:00,3
269,FR,,[],,Cannes Film Festival,1960-05-09 00:00:00+00:00,1
269,FR,TP,[],,,1960-03-16 00:00:00+00:00,3
269,IT,,[],,,1960-09-30 00:00:00+00:00,3
269,JP,G,[],,,1960-03-26 00:00:00+00:00,3
269,NL,6,[],,,1960-05-13 00:00:00+00:00,3
5544,DE,16,[],de,,1960-04-11 00:00:00+00:00,3
5544,SE,15,[],,,1960-04-02 00:00:00+00:00,3
