tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
18311,FR,,[],,DVD,2005-05-26 00:00:00+00:00,5
10775,DE,12,[],,ZDF,2005-08-19 00:00:00+00:00,6
10775,FR,,[],,Angers European First Film Festival,2005-01-17 00:00:00+00:00,1
10775,JP,,[],,Hong Kong Film Festival in Tokyo,2005-10-19 00:00:00+00:00,1
11647,NL,12,[],,DVD,2005-09-22 00:00:00+00:00,5
14310,GB,15,[],,,2005-12-06 00:00:00+00:00,3
14310,JP,R18+,[],,,2005-04-16 00:00:00+00:00,4
744,FR,TP,[],,UMD,2005-12-01 00:00:00+00:00,5
744,FR,TP,[],,DVD,2005-03-17 00:00:00+00:00,5
38,FR,,[],,DVD,2005-04-06 00:00:00+00:00,5
38,JP,,[],,,2005-03-19 00:00:00+00:00,3
38,KR,15,[],,,2005-11-10 00:00:00+00:00,3
1396,BR,12,[],,DVD,2005-03-07 00:00:00+00:00,5
10452,GR,,[],,Thessaloniki International Film Festival,2005-11-21 00:00:00+00:00,1
1626,KR,,[],,Re-release,2005-12-23 00:00:00+00:00,3
4710,GR,,[],,Re-release,2005-07-29 00:00:00+00:00,3
4710,NL,16,[],,DVD,2005-04-21 00:00:00+00:00,5
4710,US,NR,[],,Re-release,2005-02-11 00:00:00+00:00,3
47795,KR,15,[],,Re-release,2005-12-16 00:00:00+00:00,3
4203,GB,12,[],es,,2005-11-04 00:00:00+00:00,5
129,FR,TP,[],,DVD [Édition Prestige],2005-03-24 00:00:00+00:00,5
129,RU,12+,[],,DVD,2005-09-08 00:00:00+00:00,5
8392,US,,[],,The Hollywood Film Festival (New English Dub),2005-10-23 00:00:00+00:00,1
264718,HK,hoc,[],,,2005-11-03 00:00:00+00:00,3
76826,JP,,[],,,2005-11-01 00:00:00+00:00,6
3176,NL,16,[],,DVD,2005-09-23 00:00:00+00:00,5
3176,TW,18+,[],,,2005-06-03 00:00:00+00:00,3
15283,AU,PG,[],,DVD,2005-10-19 00:00:00+00:00,5
15283,CA,G,[],,DVD,2005-08-16 00:00:00+00:00,5
15283,US,PG,[],,DVD,2005-08-16 00:00:00+00:00,5
16198,AU,,[],,DVD,2005-10-19 00:00:00+00:00,5
16198,CH,12,[],,,2005-11-12 00:00:00+00:00,4
16198,US,PG,[],,DVD,2005-08-16 00:00:00+00:00,5
18148,BR,,[],,Rio de Janeiro International Film Festival,2005-09-23 00:00:00+00:00,1
598,KR,18,[],,,2005-11-03 00:00:00+00:00,3
670,AR,18,[],,,2005-11-10 00:00:00+00:00,3
670,BR,18,[],,,2005-05-13 00:00:00+00:00,3
670,CZ,,[],,Filmasia Film Festival,2005-12-02 00:00:00+00:00,1
