tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
68004,HK,,[],,,1992-02-20 00:00:00+00:00,3
68004,US,NR,[],,Chicago International Film Festival,1992-10-09 00:00:00+00:00,2
2742,DE,,[],,Berlin International Film Festival,1992-02-16 00:00:00+00:00,1
2742,DE,16,[],,,1992-04-30 00:00:00+00:00,3
2742,FR,12,[],,,1992-03-11 00:00:00+00:00,3
2742,GB,18,[],,,1992-04-24 00:00:00+00:00,3
2742,NL,16,[],,Amsterdam,1992-07-31 00:00:00+00:00,3
2742,PT,,[],,Fantasporto Film Festival,1992-02-14 00:00:00+00:00,1
2742,PT,M/16,[],,,1992-09-25 00:00:00+00:00,3
907,XC,,[],,,1992-11-01 00:00:00+00:00,5
1600,FR,,[],,VHS,1992-09-28 00:00:00+00:00,5
1600,GB,15,[],,,1992-02-28 00:00:00+00:00,3
49964,NL,,[],,,1992-11-05 00:00:00+00:00,3
83761,FR,,[],,Cannes Film Festival,1992-05-07 00:00:00+00:00,1
83761,FR,U,[],,,1992-10-21 00:00:00+00:00,3
83761,IR,,[],,,1992-02-01 00:00:00+00:00,1
83761,JP,,[],,Tokyo International Film Festival,1992-09-01 00:00:00+00:00,1
83761,US,,[],,New York Film Festival,1992-09-26 00:00:00+00:00,1
10515,CN,,[],,,1992-05-01 00:00:00+00:00,3
205464,FR,,[],,Cannes Film Festival,1992-05-01 00:00:00+00:00,1
205464,GR,,[],,33rd Thessaloniki International Film Festival,1992-11-10 00:00:00+00:00,1
205464,TW,,[],,,1992-07-03 00:00:00+00:00,3
11012,DK,15,[],,,1992-12-02 00:00:00+00:00,3
11012,FR,U,[],,,1992-12-02 00:00:00+00:00,3
11012,SE,15,[],,,1992-12-02 00:00:00+00:00,3
11012,US,R,[],,,1992-12-02 00:00:00+00:00,3
10435,GB,,[],,London,1992-12-16 00:00:00+00:00,1
10435,GB,15,[],,,1992-12-17 00:00:00+00:00,3
10435,PL,,[],,,1992-12-31 00:00:00+00:00,3
10435,US,PG-13,[],,,1992-12-25 00:00:00+00:00,2
28468,KR,18,[],,,1992-06-27 00:00:00+00:00,3
935,FR,,[],,VHS,1992-12-01 00:00:00+00:00,5
581,AU,,[],,Director's cut,1992-02-13 00:00:00+00:00,3
1089,AU,M,[],,,1992-01-01 00:00:00+00:00,3
1089,IE,18,[],,,1992-01-31 00:00:00+00:00,3
1089,XC,,[],,,1992-03-26 00:00:00+00:00,3
8222,DE,16,[],,,1992-03-12 00:00:00+00:00,3
8222,FR,U,[],,,1992-01-15 00:00:00+00:00,3
8222,GB,18,[],,,1992-03-27 00:00:00+00:00,3
8222,KR,15,[],,,1992-06-20 00:00:00+00:00,3
8222,NL,AL,[],,,1992-09-10 00:00:00+00:00,3
149,DE,16,[],,VHS,1992-10-09 00:00:00+00:00,5
149,ES,,[],,,1992-07-10 00:00:00+00:00,3
149,HK,,[],,,1992-01-24 00:00:00+00:00,3
149,NL,12,[],,,1992-05-15 00:00:00+00:00,3
149,US,,[],,The Criterion Collection Laserdisc,1992-11-04 00:00:00+00:00,5
5879,FI,,[],,,1992-10-23 00:00:00+00:00,3
110283,CA,,[],,,1992-09-13 00:00:00+00:00,3
110283,JP,,[],,,1992-05-16 00:00:00+00:00,3
11621,JP,,[],,,1992-06-12 00:00:00+00:00,1
11621,JP,,[],,,1992-07-18 00:00:00+00:00,3
11621,US,PG,[],,,1992-12-31 00:00:00+00:00,3
501657,JP,,[],,,1992-08-29 00:00:00+00:00,3
