tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
104,NL,12,[],,Blu ray,2008-02-15 00:00:00+00:00,5
11647,NL,12,[],,RTL 7,2008-08-13 00:00:00+00:00,6
11647,SE,15,[],,,2008-03-26 00:00:00+00:00,3
14310,SE,15,[],,,2008-03-26 00:00:00+00:00,3
185,NL,16,[],,DVD,2008-01-23 00:00:00+00:00,5
884,RS,,[],,Belgrade Film Festival,2008-02-26 00:00:00+00:00,1
14553,CZ,,[],,"DVD, FilmX",2008-07-31 00:00:00+00:00,5
671,RU,12+,[],,Blu-ray,2008-12-23 00:00:00+00:00,5
744,NL,6,[],,DVD,2008-10-03 00:00:00+00:00,5
744,US,PG,[],,I Love The 80's Edition,2008-08-05 00:00:00+00:00,5
744,US,PG,[],,Special Collector's Edition Blu-ray,2008-07-29 00:00:00+00:00,5
62,GB,12,[],,,2008-03-03 00:00:00+00:00,5
62,KR,,[],,Chungmuro International Film Festival,2008-09-14 00:00:00+00:00,1
600,AE,,[],,Blu-ray,2008-12-16 00:00:00+00:00,5
600,PL,18,[],,DVD,2008-03-28 00:00:00+00:00,5
600,SG,,[],,DVD,2008-03-02 00:00:00+00:00,5
907,NL,12,[],,DVD,2008-01-23 00:00:00+00:00,5
10802,FR,,[],,DVD,2008-01-03 00:00:00+00:00,5
1396,RU,12+,[],,Re-release,2008-12-04 00:00:00+00:00,3
1628,HU,18,[],,,2008-11-06 00:00:00+00:00,4
8072,GB,,[],,Cinema '68,2008-04-12 00:00:00+00:00,2
4710,GB,,[],,Cinema '68,2008-04-13 00:00:00+00:00,2
51735,GR,,[],,,2008-11-22 00:00:00+00:00,3
129,GB,PG,[],en,,2008-01-26 00:00:00+00:00,6
8392,NL,6,[],,DVD,2008-01-18 00:00:00+00:00,5
8392,RU,0+,[],,,2008-03-20 00:00:00+00:00,3
10515,CH,12,[],,,2008-02-28 00:00:00+00:00,4
10515,NL,6,[],,,2008-01-29 00:00:00+00:00,3
10515,NL,6,[],,DVD,2008-02-28 00:00:00+00:00,5
10515,RU,12+,[],,,2008-02-28 00:00:00+00:00,3
77248,JP,,[],,,2008-10-11 00:00:00+00:00,3
46361,JP,,[],,,2008-06-07 00:00:00+00:00,3
16198,DE,6,[],,,2008-06-02 00:00:00+00:00,5
598,AE,,[],,,2008-07-06 00:00:00+00:00,6
598,NL,16,[],,DVD,2008-04-10 00:00:00+00:00,5
598,NL,16,[],,Nederland 2,2008-05-09 00:00:00+00:00,6
582,DE,12,[],,arte,2008-09-29 00:00:00+00:00,6
582,NL,12,[],,DVD,2008-04-09 00:00:00+00:00,5
11010,NL,6,[],,Nederland 2,2008-07-05 00:00:00+00:00,6
11012,NL,12,[],,Blu ray,2008-09-11 00:00:00+00:00,5
4348,NL,AL,[],,DVD,2008-05-08 00:00:00+00:00,5
4348,NL,AL,[],,RTL 5,2008-01-23 00:00:00+00:00,6
10435,CA,,[],,DVD,2008-10-14 00:00:00+00:00,5
10435,MX,,[],,DVD,2008-10-04 00:00:00+00:00,5
935,NL,6,[],,DVD,2008-02-07 00:00:00+00:00,3
155,AE,16+,[],,,2008-07-24 00:00:00+00:00,3
155,AM,,[],,,2008-08-28 00:00:00+00:00,3
155,AR,+13,[],,Buenos Aires,2008-07-14 00:00:00+00:00,1
155,AR,13,[],,,2008-07-17 00:00:00+00:00,3
155,AT,14,[],,,2008-08-21 00:00:00+00:00,3
155,AU,M,[],,,2008-07-16 00:00:00+00:00,3
155,BE,16,[],,,2008-07-23 00:00:00+00:00,3
155,BG,C,[],,,2008-07-25 00:00:00+00:00,3
155,BO,,[],,,2008-07-17 00:00:00+00:00,3
155,BR,12,[],,,2008-07-18 00:00:00+00:00,3
155,CA,14A,[],,,2008-07-18 00:00:00+00:00,3
155,CH,14,[],,(French speaking region),2008-08-13 00:00:00+00:00,3
155,CH,14,[],,(German speaking region),2008-08-21 00:00:00+00:00,3
155,CL,,[],,,2008-07-17 00:00:00+00:00,3
155,CO,7,[],,,2008-07-18 00:00:00+00:00,3
155,CZ,18+,[],,,2008-08-07 00:00:00+00:00,3
155,DE,16,[],,,2008-08-21 00:00:00+00:00,3
155,DE,16,[],,,2008-12-22 00:00:00+00:00,5
155,DK,15,[],,,2008-07-23 00:00:00+00:00,3
155,EE,,[],,,2008-07-25 00:00:00+00:00,3
155,EG,,[],,,2008-07-23 00:00:00+00:00,3
155,ES,16,[],,,2008-08-13 00:00:00+00:00,3
155,ES,16,[],,(Barcelona),2008-07-23 00:00:00+00:00,3
155,FI,K-12,[],,,2008-07-25 00:00:00+00:00,3
155,FR,12,[],fr,,2008-08-13 00:00:00+00:00,3
155,GB,12A,[],,,2008-07-24 00:00:00+00:00,3
155,GB,12,[],,,2008-10-22 00:00:00+00:00,5
155,GR,K-13,[],,,2008-07-17 00:00:00+00:00,3
155,HK,IIB,[],,,2008-07-17 00:00:00+00:00,3
155,HR,,[],,,2008-07-24 00:00:00+00:00,3
155,ID,,[],,,2008-07-18 00:00:00+00:00,3
155,IE,15A,[],,,2008-07-24 00:00:00+00:00,3
155,IL,,[],,,2008-07-24 00:00:00+00:00,3
155,IN,UA ,[],,,2008-07-18 00:00:00+00:00,3
155,IS,12,[],,,2008-07-21 00:00:00+00:00,3
155,IT,T,[],,,2008-07-23 00:00:00+00:00,3
155,JP,G,[],,,2008-08-09 00:00:00+00:00,3
155,JP,G,[],,(Tokyo),2008-07-28 00:00:00+00:00,3
155,KR,15,[],,,2008-08-06 00:00:00+00:00,3
155,KW,,[],,,2008-07-24 00:00:00+00:00,3
155,KZ,,[],,,2008-08-14 00:00:00+00:00,3
155,LB,,[],,,2008-07-24 00:00:00+00:00,3
155,LT,,[],,,2008-07-25 00:00:00+00:00,3
155,LV,,[],,,2008-07-25 00:00:00+00:00,3
155,MT,PG,[],,,2008-08-30 00:00:00+00:00,3
155,MX,B,[],,,2008-07-18 00:00:00+00:00,3
155,MY,U,[],,,2008-07-17 00:00:00+00:00,3
155,NG,,[],,,2008-07-25 00:00:00+00:00,3
155,NL,16,[],,,2008-07-24 00:00:00+00:00,3
155,NL,12,[],,Blu ray,2008-12-08 00:00:00+00:00,5
155,NL,12,[],,DVD,2008-12-10 00:00:00+00:00,5
155,NO,15,[],,,2008-07-25 00:00:00+00:00,3
155,NZ,M,[],,,2008-07-24 00:00:00+00:00,3
155,PA,,[],,,2008-07-18 00:00:00+00:00,3
155,PE,14,[],,,2008-07-17 00:00:00+00:00,3
155,PH,R-13,[],,,2008-07-17 00:00:00+00:00,3
155,PL,16,[],,,2008-08-08 00:00:00+00:00,3
155,PT,M/12,[],,,2008-07-24 00:00:00+00:00,3
155,RO,18,[],,,2008-07-25 00:00:00+00:00,3
155,RS,,[],,,2008-07-24 00:00:00+00:00,3
155,RU,12+,[],,,2008-08-14 00:00:00+00:00,3
155,SE,15,[],,,2008-07-25 00:00:00+00:00,3
155,SE,15,[],,"DVD, Blu-ray",2008-12-10 00:00:00+00:00,5
155,SG,PG,[],,,2008-07-17 00:00:00+00:00,3
155,SI,,[],,,2008-07-24 00:00:00+00:00,3
155,SK,15,[],en,,2008-07-24 00:00:00+00:00,3
155,TH,15,[],,,2008-07-17 00:00:00+00:00,3
155,TR,16+ ,[],,,2008-07-25 00:00:00+00:00,3
155,TW,保護級,[],,,2008-07-17 00:00:00+00:00,3
155,UA,,[],,,2008-08-14 00:00:00+00:00,3
155,US,PG-13,[],,New York City,2008-07-14 00:00:00+00:00,1
155,US,PG-13,[],,,2008-07-18 00:00:00+00:00,3
155,US,PG-13,[],,DVD/Blu-ray,2008-12-09 00:00:00+00:00,5
155,UY,,[],,,2008-07-17 00:00:00+00:00,3
155,VE,,[],,,2008-07-18 00:00:00+00:00,3
155,VN,,[],,,2008-08-29 00:00:00+00:00,3
155,ZA,13,[],,,2008-07-25 00:00:00+00:00,3
176,FR,16,[],,Blu-Ray,2008-10-22 00:00:00+00:00,5
176,NL,16,[],,Veronica,2008-12-06 00:00:00+00:00,6
7859,DE,12,[],,,2008-03-27 00:00:00+00:00,3
5279,CZ,,[],,"DVD, FilmX",2008-07-17 00:00:00+00:00,5
1989,AT,6,[],,,2008-02-08 00:00:00+00:00,4
1989,BR,10,[],,,2008-04-11 00:00:00+00:00,3
1989,CZ,,[],,,2008-06-12 00:00:00+00:00,3
1989,DE,6,[],,,2008-01-24 00:00:00+00:00,3
1989,ES,12,[],,,2008-12-12 00:00:00+00:00,3
1989,IE,12,[],,,2008-02-22 00:00:00+00:00,4
1989,IT,,[],,,2008-03-27 00:00:00+00:00,3
1989,JP,R18+,[],,,2008-03-22 00:00:00+00:00,4
1989,KR,12,[],,,2008-03-06 00:00:00+00:00,3
1989,PT,,[],,Indielisboa Film Festival,2008-04-24 00:00:00+00:00,1
1989,PT,M/12,[],,,2008-05-01 00:00:00+00:00,3
1989,US,PG-13,[],,,2008-04-04 00:00:00+00:00,2
1629,BR,,[],,DVD,2008-05-13 00:00:00+00:00,5
1629,GB,,[],,Cinema '68,2008-05-04 00:00:00+00:00,2
16859,NL,AL,[],,DVD,2008-01-18 00:00:00+00:00,5
16859,RU,0+,[],,,2008-09-25 00:00:00+00:00,2
16859,RU,0+,[],,,2008-10-02 00:00:00+00:00,3
16859,SE,Btl,[],,DVD,2008-03-12 00:00:00+00:00,5
348869,JP,,[],,Tokyo Filmex,2008-11-23 00:00:00+00:00,3
25050,CA,,[],,Toronto International Film Festival,2008-09-06 00:00:00+00:00,1
25050,IT,,[],,Torino Film Festival,2008-11-25 00:00:00+00:00,1
25050,JP,,[],,,2008-06-28 00:00:00+00:00,3
42341,HK,IIA,[],,,2008-12-24 00:00:00+00:00,3
42341,JP,,[],,,2008-10-04 00:00:00+00:00,3
4935,DE,,[],,Das Erste,2008-03-24 00:00:00+00:00,6
4935,GB,,[],,BBC Two,2008-12-28 00:00:00+00:00,6
4935,NL,6,[],,DVD,2008-04-10 00:00:00+00:00,5
110283,DE,16,[],,,2008-09-26 00:00:00+00:00,3
12429,EE,,[],,Tallinn Black Nights Film Festival,2008-11-30 00:00:00+00:00,1
12429,IT,,[],,Venice Film Festival,2008-08-31 00:00:00+00:00,1
12429,JP,,[],,,2008-07-19 00:00:00+00:00,3
12429,KR,ALL,[],,,2008-12-18 00:00:00+00:00,3
12429,NL,,[],,Cinekid Film Festival,2008-10-18 00:00:00+00:00,1
29264,CZ,15+,[],,,2008-12-03 00:00:00+00:00,4
470,NL,16,[],,DVD,2008-04-10 00:00:00+00:00,5
649,NL,16,[],,Nederland 2,2008-06-06 00:00:00+00:00,6
423,FR,16,[],,Blu-Ray,2008-09-23 00:00:00+00:00,5
423,NL,12,[],,DVD,2008-04-18 00:00:00+00:00,5
423,NL,12,[],,Nederland 2,2008-05-02 00:00:00+00:00,6
99,CZ,,[],,,2008-06-26 00:00:00+00:00,3
15370,HU,KN,[],,,2008-10-10 00:00:00+00:00,4
38142,DE,,[],,Nippon Connection Film Festival,2008-04-04 00:00:00+00:00,1
21712,AU,R 18+,[],,DVD,2008-12-03 00:00:00+00:00,5
12924,EE,,[],,,2008-04-08 00:00:00+00:00,3
81,NL,9,[],,DVD,2008-01-18 00:00:00+00:00,5
81,NO,,[],,,2008-10-18 00:00:00+00:00,3
921,NL,12,[],,"DVD, Blu ray",2008-09-10 00:00:00+00:00,5
11621,FI,K-7,[],,,2008-03-07 00:00:00+00:00,3
11621,SE,7,[],,,2008-08-29 00:00:00+00:00,3
