tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
18311,NL,6,[],,DVD,2009-05-22 00:00:00+00:00,5
19995,AE,,[],,,2009-12-15 00:00:00+00:00,3
19995,AT,12,[],,,2009-12-17 00:00:00+00:00,4
19995,AU,M,[],,,2009-12-17 00:00:00+00:00,3
19995,BA,,[],,,2009-12-17 00:00:00+00:00,3
19995,BE,14,[],,,2009-12-16 00:00:00+00:00,3
19995,BG,C,[],,,2009-12-17 00:00:00+00:00,3
19995,BR,10,['Violence'],,,2009-12-19 00:00:00+00:00,3
19995,CA,PG,[],,,2009-12-18 00:00:00+00:00,3
19995,CH,12,[],de,,2009-12-17 00:00:00+00:00,3
19995,CH,12,[],fr,,2009-12-16 00:00:00+00:00,3
19995,CO,,[],,,2009-12-17 00:00:00+00:00,3
19995,CZ,U,[],,,2009-12-17 00:00:00+00:00,3
19995,DE,12,[],,,2009-12-17 00:00:00+00:00,3
19995,DK,15,[],,,2009-12-18 00:00:00+00:00,3
19995,EE,,[],,,2009-12-18 00:00:00+00:00,3
19995,EG,,[],,,2009-12-16 00:00:00+00:00,3
19995,ES,7,[],,,2009-12-18 00:00:00+00:00,3
19995,FI,K-13,[],,,2009-12-18 00:00:00+00:00,3
19995,FR,12,[],fr,,2009-12-16 00:00:00+00:00,3
19995,GB,12A,[],,"London, England",2009-12-10 00:00:00+00:00,1
19995,GB,12A,[],,,2009-12-18 00:00:00+00:00,3
19995,GR,Κ-13,[],,,2009-12-16 00:00:00+00:00,3
19995,HK,IIA,[],,,2009-12-17 00:00:00+00:00,3
19995,HR,,[],,,2009-12-17 00:00:00+00:00,3
19995,HU,16,[],,,2009-12-17 00:00:00+00:00,3
19995,IL,,[],,,2009-12-17 00:00:00+00:00,3
19995,IS,,[],,,2009-12-18 00:00:00+00:00,3
19995,KR,12,[],,,2009-12-17 00:00:00+00:00,3
19995,KW,,[],,,2009-12-17 00:00:00+00:00,3
19995,KZ,,[],,,2009-12-17 00:00:00+00:00,3
19995,LB,,[],,,2009-12-17 00:00:00+00:00,3
19995,LT,,[],,,2009-12-18 00:00:00+00:00,3
19995,LV,,[],,,2009-12-18 00:00:00+00:00,3
19995,MX,B,[],,,2009-12-17 00:00:00+00:00,3
19995,NL,12,[],,,2009-12-17 00:00:00+00:00,3
19995,NO,,[],,,2009-12-18 00:00:00+00:00,3
19995,PA,,[],,,2009-12-18 00:00:00+00:00,3
19995,PE,,[],,,2009-12-17 00:00:00+00:00,3
19995,PH,,[],,,2009-12-17 00:00:00+00:00,3
19995,PL,12,[],,,2009-12-25 00:00:00+00:00,3
19995,PR,PG-13,[],,,2009-12-17 00:00:00+00:00,3
19995,PT,M/6,[],,,2009-12-17 00:00:00+00:00,3
19995,RO,12,[],,,2009-12-18 00:00:00+00:00,3
19995,RU,12+,[],,,2009-12-17 00:00:00+00:00,3
19995,SE,11,[],,,2009-12-18 00:00:00+00:00,3
19995,SI,,[],,,2009-12-17 00:00:00+00:00,3
19995,SK,12,[],sk,,2009-12-17 00:00:00+00:00,3
19995,SY,,[],,,2009-12-17 00:00:00+00:00,3
19995,TH,G,[],,,2009-12-17 00:00:00+00:00,3
19995,TR,,[],,,2009-12-18 00:00:00+00:00,3
19995,TW,,[],,,2009-12-18 00:00:00+00:00,3
19995,UA,,[],,,2009-12-17 00:00:00+00:00,3
19995,US,PG-13,[],,,2009-12-18 00:00:00+00:00,3
19995,UY,,[],,,2009-12-18 00:00:00+00:00,3
19995,VE,,[],,,2009-12-18 00:00:00+00:00,3
19995,VN,,[],,,2009-12-18 00:00:00+00:00,3
