tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
831031,US,,[],,,2001-01-01 00:00:00+00:00,3
185,CZ,,[],,DVD,2001-10-01 00:00:00+00:00,5
185,GR,,[],,DVD,2001-08-23 00:00:00+00:00,5
185,ZA,18,[],,DVD,2001-09-10 00:00:00+00:00,5
2742,NL,16,[],,DVD,2001-12-10 00:00:00+00:00,5
884,RU,18+,[],,DVD,2001-11-29 00:00:00+00:00,5
671,AR,,[],,,2001-11-29 00:00:00+00:00,3
671,AT,,[],,,2001-11-23 00:00:00+00:00,3
671,AU,PG,[],,,2001-11-29 00:00:00+00:00,3
671,BE,6,[],,,2001-11-21 00:00:00+00:00,3
671,BR,L,[],,,2001-11-23 00:00:00+00:00,3
671,CA,,[],,,2001-11-16 00:00:00+00:00,3
671,CH,12,[],,,2001-11-22 00:00:00+00:00,3
671,CL,,[],,,2001-11-29 00:00:00+00:00,3
671,CO,,[],,,2001-11-30 00:00:00+00:00,3
671,DE,6,[],,,2001-11-22 00:00:00+00:00,3
671,DK,11,[],,,2001-11-23 00:00:00+00:00,3
671,EE,,[],,,2001-12-21 00:00:00+00:00,3
671,ES,7,[],,,2001-11-30 00:00:00+00:00,3
671,FI,K-12,[],,,2001-11-23 00:00:00+00:00,3
671,FR,TP,[],,,2001-12-05 00:00:00+00:00,3
671,GB,PG,[],,"London, England",2001-11-04 00:00:00+00:00,1
671,GB,PG,[],,,2001-11-16 00:00:00+00:00,3
671,GR,K,[],,,2001-11-30 00:00:00+00:00,3
671,GT,,[],,,2001-11-30 00:00:00+00:00,3
671,HK,,[],,,2001-12-20 00:00:00+00:00,3
671,HR,,[],,,2001-12-23 00:00:00+00:00,3
671,HU,16,[],,,2001-12-13 00:00:00+00:00,3
671,ID,,[],,,2001-12-19 00:00:00+00:00,3
671,IE,PG,[],,,2001-11-16 00:00:00+00:00,3
671,IL,,[],,,2001-11-29 00:00:00+00:00,3
671,IS,,[],,,2001-11-30 00:00:00+00:00,3
671,IT,T,[],,,2001-12-06 00:00:00+00:00,3
671,JP,G,[],,,2001-12-01 00:00:00+00:00,3
671,KR,All,[],,,2001-12-14 00:00:00+00:00,3
671,KW,,[],,,2001-12-15 00:00:00+00:00,3
671,LT,,[],,,2001-12-21 00:00:00+00:00,3
671,MT,,[],,,2001-11-16 00:00:00+00:00,3
671,MX,A,[],,,2001-11-23 00:00:00+00:00,1
671,MX,A,[],,,2001-11-30 00:00:00+00:00,3
671,MY,,[],,,2001-11-22 00:00:00+00:00,3
671,NL,6,[],,,2001-11-22 00:00:00+00:00,3
671,NO,9,[],,,2001-11-23 00:00:00+00:00,3
671,NZ,PG,[],,,2001-11-29 00:00:00+00:00,3
671,PA,,[],,,2001-12-07 00:00:00+00:00,3
671,PE,,[],,,2001-12-06 00:00:00+00:00,3
671,PH,,[],,,2001-11-21 00:00:00+00:00,3
671,PT,M/6,[],,,2001-11-30 00:00:00+00:00,3
671,RO,AP,[],,,2001-12-21 00:00:00+00:00,3
671,SE,11,[],,,2001-11-23 00:00:00+00:00,3
671,SG,,[],,,2001-11-22 00:00:00+00:00,3
671,SI,,[],,,2001-12-06 00:00:00+00:00,3
671,SK,12,[],,,2001-12-20 00:00:00+00:00,3
671,TH,PG,[],,,2001-11-30 00:00:00+00:00,3
671,TW,,[],,,2001-11-16 00:00:00+00:00,3
671,US,PG,[],,"New York City, New York",2001-11-14 00:00:00+00:00,1
671,US,PG,[],,,2001-11-16 00:00:00+00:00,3
671,VE,,[],,,2001-12-05 00:00:00+00:00,3
671,ZA,,[],,,2001-11-23 00:00:00+00:00,3
744,BR,L,[],,,2001-01-15 00:00:00+00:00,5
62,AR,,[],,Re-release,2001-10-11 00:00:00+00:00,3
62,CH,12,[],fr,Re-release,2001-05-23 00:00:00+00:00,3
62,FR,,[],,DVD,2001-06-07 00:00:00+00:00,5
62,GB,,[],,Re-release,2001-03-30 00:00:00+00:00,3
62,GR,,[],,DVD,2001-08-23 00:00:00+00:00,5
62,HU,12,[],,DVD,2001-12-18 00:00:00+00:00,5
62,SE,15,[],,DVD release,2001-09-19 00:00:00+00:00,5
694,CZ,,[],,DVD,2001-10-08 00:00:00+00:00,5
694,HU,18,[],,DVD,2001-12-18 00:00:00+00:00,5
694,RU,18+,[],,DVD,2001-12-25 00:00:00+00:00,5
600,SE,15,[],,DVD,2001-09-19 00:00:00+00:00,5
600,US,R,[],,DVD,2001-11-06 00:00:00+00:00,5
345,RU,18+,[],,DVD,2001-11-29 00:00:00+00:00,5
907,AE,,[],,DVD,2001-11-05 00:00:00+00:00,5
907,GR,,[],,DVD,2001-12-05 00:00:00+00:00,5
907,SG,,[],,DVD,2001-11-06 00:00:00+00:00,5
634,AR,,[],,,2001-09-13 00:00:00+00:00,3
634,AT,,[],,,2001-08-24 00:00:00+00:00,3
634,AU,M,[],,,2001-07-26 00:00:00+00:00,3
634,BE,18,[],,,2001-08-22 00:00:00+00:00,3
634,BG,,[],,,2001-10-12 00:00:00+00:00,3
634,BR,12,[],,,2001-08-17 00:00:00+00:00,3
634,CA,R,[],,,2001-04-13 00:00:00+00:00,3
634,CH,16,[],de,,2001-08-23 00:00:00+00:00,3
634,CZ,18+,[],,Karlovy Vary International Film Festival,2001-07-14 00:00:00+00:00,1
634,CZ,12+,[],,,2001-08-09 00:00:00+00:00,3
634,DE,12,[],,,2001-08-23 00:00:00+00:00,3
634,DK,11,[],,,2001-07-27 00:00:00+00:00,3
634,EE,,[],,,2001-08-10 00:00:00+00:00,3
634,EG,,[],,,2001-10-10 00:00:00+00:00,3
634,ES,12,[],,,2001-06-08 00:00:00+00:00,3
634,FI,K-12,[],,,2001-08-24 00:00:00+00:00,3
