tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
1716,CO,,[],,,1982-12-29 00:00:00+00:00,3
1716,FI,,[],,,1982-09-24 00:00:00+00:00,3
1716,JP,G,[],,,1982-04-10 00:00:00+00:00,3
9343,BE,AL,[],,,1982-03-02 00:00:00+00:00,6
9343,DE,12,[],de,,1982-03-04 00:00:00+00:00,3
9343,DK,15,[],,,1982-03-02 00:00:00+00:00,2
9343,ES,,[],,,1982-10-04 00:00:00+00:00,3
9343,FI,K-16,[],,,1982-03-02 00:00:00+00:00,3
9343,FR,,[],,Cannes Film Festival,1982-05-21 00:00:00+00:00,1
9343,FR,TP,[],,,1982-03-02 00:00:00+00:00,3
9343,IT,,[],,,1982-11-23 00:00:00+00:00,3
9343,MX,B,[],,,1982-03-02 00:00:00+00:00,3
9343,NL,AL,[],,,1982-09-09 00:00:00+00:00,3
9343,SE,15,[],,,1982-03-02 00:00:00+00:00,3
9343,US,PG,[],,,1982-10-10 00:00:00+00:00,3
72445,HK,,[],,,1982-10-13 00:00:00+00:00,3
37335,ES,16,[],,,1982-01-28 00:00:00+00:00,3
37335,NL,12,[],,,1982-01-28 00:00:00+00:00,3
37335,US,,[],,"New York City, New York",1982-06-16 00:00:00+00:00,2
37335,UY,,[],,,1982-05-13 00:00:00+00:00,3
