tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
10775,CN,,[],,,2003-09-05 00:00:00+00:00,3
10775,FI,K-16,[],,,2003-10-10 00:00:00+00:00,3
10775,FR,,[],,Deauville Asian Film Festival,2003-03-15 00:00:00+00:00,1
10775,IE,15,[],,Cork Film festival,2003-10-16 00:00:00+00:00,1
10775,IT,,[],,Udine Far East Festival,2003-04-24 00:00:00+00:00,1
10775,JP,,[],,,2003-10-11 00:00:00+00:00,3
10775,JP,R18+,[],,,2003-10-11 00:00:00+00:00,4
10775,KR,12,[],,,2003-02-21 00:00:00+00:00,3
11647,FI,K-16,[],,,2003-10-01 00:00:00+00:00,2
11647,HK,,[],,,2003-10-01 00:00:00+00:00,3
11647,TW,,[],,,2003-11-14 00:00:00+00:00,3
11647,US,R,[],,,2003-10-01 00:00:00+00:00,3
14310,HK,,[],zh,,2003-12-12 00:00:00+00:00,3
14310,TW,,[],,,2003-12-12 00:00:00+00:00,3
14310,US,R,[],,,2003-12-23 00:00:00+00:00,3
746,FR,,[],,DVD,2003-02-18 00:00:00+00:00,5
746,NL,12,[],,RTL 5,2003-12-25 00:00:00+00:00,6
2742,BR,,[],,DVD,2003-11-11 00:00:00+00:00,5
907,NL,12,[],,Net 5,2003-12-27 00:00:00+00:00,6
1396,NL,14,[],,DVD,2003-01-01 00:00:00+00:00,5
108,SE,11,[],,DVD,2003-11-19 00:00:00+00:00,5
110,SE,11,[],,DVD,2003-11-19 00:00:00+00:00,5
109,SE,11,[],,DVD,2003-11-19 00:00:00+00:00,5
147,AU,PG,[],,VHS,2003-07-19 00:00:00+00:00,5
147,GR,Κ,[],,DVD,2003-11-10 00:00:00+00:00,5
10452,HU,,[],,,2003-08-28 00:00:00+00:00,3
129,AR,,[],,,2003-07-17 00:00:00+00:00,3
129,AT,0,[],,,2003-06-20 00:00:00+00:00,3
129,AU,PG,[],,DVD,2003-06-11 00:00:00+00:00,5
129,BE,,[],,,2003-04-02 00:00:00+00:00,3
129,BR,L,[],,,2003-07-18 00:00:00+00:00,3
129,CH,12,[],,,2003-03-27 00:00:00+00:00,3
129,CL,,[],,,2003-09-18 00:00:00+00:00,3
129,CO,,[],,,2003-11-14 00:00:00+00:00,3
129,CZ,U,[],,,2003-04-03 00:00:00+00:00,3
129,CZ,,[],,VHS / DVD,2003-12-08 00:00:00+00:00,5
129,DE,0,[],,,2003-06-19 00:00:00+00:00,3
129,DE,0,[],,VHS & DVD,2003-11-03 00:00:00+00:00,5
129,DK,7,[],,,2003-10-10 00:00:00+00:00,3
129,ES,12,[],,DVD,2003-04-02 00:00:00+00:00,5
129,FI,K-12,[],,DVD,2003-10-30 00:00:00+00:00,5
129,GB,PG,[],,,2003-09-12 00:00:00+00:00,3
129,HU,12,[],,DVD,2003-05-22 00:00:00+00:00,5
129,IE,PG,[],,,2003-09-12 00:00:00+00:00,3
129,IL,,[],,,2003-07-03 00:00:00+00:00,3
129,IT,T,[],,,2003-04-18 00:00:00+00:00,3
129,IT,T,[],,VHS / DVD,2003-10-23 00:00:00+00:00,5
129,NL,6,[],,,2003-04-23 00:00:00+00:00,3
129,NL,6,[],,DVD,2003-10-30 00:00:00+00:00,5
129,NZ,,[],,,2003-04-03 00:00:00+00:00,3
129,PL,,[],,DVD,2003-11-19 00:00:00+00:00,5
129,PL,,[],,VHS & DVD,2003-09-22 00:00:00+00:00,5
129,PT,M/6,[],,,2003-02-28 00:00:00+00:00,3
129,PT,,[],,VHS / DVD,2003-11-08 00:00:00+00:00,5
129,RU,12+,[],,VHS,2003-03-25 00:00:00+00:00,5
129,SE,7,[],,,2003-09-19 00:00:00+00:00,3
129,SI,,[],,,2003-02-13 00:00:00+00:00,3
129,US,PG,[],,VHS / DVD,2003-04-15 00:00:00+00:00,5
10515,CA,,[],,,2003-04-23 00:00:00+00:00,3
10515,ES,APTA,[],,,2003-10-06 00:00:00+00:00,3
10515,FR,TP,[],fr,,2003-01-15 00:00:00+00:00,3
10515,US,PG,[],,VHS / DVD,2003-04-15 00:00:00+00:00,5
3176,AU,R 18+,[],,,2003-03-20 00:00:00+00:00,3
3176,DK,,[],,,2003-07-22 00:00:00+00:00,3
3176,GR,,[],,,2003-09-26 00:00:00+00:00,3
3176,KR,19,[],,,2003-04-05 00:00:00+00:00,3
3176,PE,,[],,,2003-02-06 00:00:00+00:00,3
3176,SE,15,[],,DVD,2003-01-29 00:00:00+00:00,5
3176,TR,18+,[],,,2003-10-17 00:00:00+00:00,3
15283,HK,,[],,DVD,2003-01-01 00:00:00+00:00,5
15283,TW,普遍級,[],,DVD,2003-01-01 00:00:00+00:00,5
18148,ES,A,[],,ICAA: 92103,2003-11-21 00:00:00+00:00,3
598,AR,,[],,Mar del Plata Film Festival,2003-03-06 00:00:00+00:00,1
598,AR,,[],,,2003-03-20 00:00:00+00:00,3
598,AT,,[],,,2003-05-09 00:00:00+00:00,3
598,AU,R 18+,[],,,2003-03-13 00:00:00+00:00,3
598,BE,,[],,,2003-05-07 00:00:00+00:00,3
598,CH,,[],fr,,2003-03-12 00:00:00+00:00,3
598,CH,,[],de,,2003-05-08 00:00:00+00:00,3
598,CO,,[],,Cartagena Film Festival,2003-02-01 00:00:00+00:00,1
598,CZ,,[],,Karlovy Vary International Film Festival,2003-07-07 00:00:00+00:00,1
598,CZ,15+,[],,,2003-07-10 00:00:00+00:00,3
598,DE,16,[],,,2003-05-08 00:00:00+00:00,3
598,DK,15,[],,,2003-07-11 00:00:00+00:00,3
598,ES,18,[],,,2003-01-31 00:00:00+00:00,3
598,FI,K-18,[],,,2003-09-12 00:00:00+00:00,3
598,FR,16,[],,,2003-03-12 00:00:00+00:00,3
598,FR,16,[],,DVD,2003-11-06 00:00:00+00:00,5
598,GB,18,[],,,2003-01-03 00:00:00+00:00,3
598,GR,K18,[],,,2003-01-31 00:00:00+00:00,3
598,HK,,[],,Hong Kong International Film Festival,2003-04-10 00:00:00+00:00,1
598,HK,III,[],,,2003-05-08 00:00:00+00:00,3
598,HU,,[],,,2003-03-13 00:00:00+00:00,3
598,IE,18,[],,,2003-01-03 00:00:00+00:00,3
598,IL,,[],,,2003-03-27 00:00:00+00:00,3
598,IS,,[],,,2003-11-28 00:00:00+00:00,3
598,IT,18+,[],,,2003-05-09 00:00:00+00:00,3
598,JP,R15+,[],,,2003-06-28 00:00:00+00:00,3
598,MX,C,[],,Guadalajara International Film Festival,2003-03-01 00:00:00+00:00,1
598,MX,C,[],,,2003-05-01 00:00:00+00:00,3
598,NL,16,[],,International Film Festival Rotterdam,2003-01-27 00:00:00+00:00,1
598,NL,16,[],,,2003-02-06 00:00:00+00:00,3
598,NO,15,[],,Filmquart Film Festival,2003-07-04 00:00:00+00:00,1
598,NZ,,[],,Auckland International Film Festival,2003-07-19 00:00:00+00:00,1
598,NZ,,[],,,2003-08-14 00:00:00+00:00,3
598,PE,,[],,Lima Latin American Film Festival,2003-08-01 00:00:00+00:00,1
598,PE,,[],,,2003-08-14 00:00:00+00:00,3
598,PH,,[],,Cinemanila International Film Festival,2003-08-01 00:00:00+00:00,1
598,PH,,[],,,2003-10-08 00:00:00+00:00,2
598,PL,,[],,Latin America Film Festival,2003-06-29 00:00:00+00:00,1
598,PT,M/16,[],,,2003-03-21 00:00:00+00:00,3
598,RO,,[],,,2003-07-18 00:00:00+00:00,3
598,RU,16+,[],,,2003-02-05 00:00:00+00:00,3
598,SE,15,[],,,2003-10-17 00:00:00+00:00,3
598,SG,,[],,,2003-06-26 00:00:00+00:00,3
598,SI,,[],,,2003-03-20 00:00:00+00:00,3
598,SK,,[],,,2003-10-02 00:00:00+00:00,3
598,TR,,[],,Istanbul Film Festival,2003-04-13 00:00:00+00:00,1
598,TR,,[],,,2003-07-18 00:00:00+00:00,3
598,TW,,[],,,2003-04-04 00:00:00+00:00,3
598,US,R,[],,,2003-01-17 00:00:00+00:00,2
598,UY,,[],,Uruguay International Film Festival,2003-04-01 00:00:00+00:00,1
598,UY,,[],,,2003-04-12 00:00:00+00:00,3
670,DK,15,[],,,2003-11-21 00:00:00+00:00,2
670,KR,18,[],,"Jung, Seoul",2003-11-10 00:00:00+00:00,1
670,KR,18,[],,,2003-11-21 00:00:00+00:00,3
670,SE,15,[],,,2003-11-21 00:00:00+00:00,2
4689,DE,16,[],,,2003-08-06 00:00:00+00:00,3
4689,GB,18,[],,,2003-05-30 00:00:00+00:00,3
4689,IE,18,[],,,2003-05-30 00:00:00+00:00,3
42190,HK,,[],,,2003-08-07 00:00:00+00:00,3
42190,KR,12,[],ko,,2003-01-30 00:00:00+00:00,3
42190,SG,PG,[],,,2003-02-03 00:00:00+00:00,3
11012,NL,12,[],,Nederland 2,2003-04-12 00:00:00+00:00,6
10435,FR,U,[],,DVD,2003-09-23 00:00:00+00:00,5
3635,CA,,[],,Toronto International Film Festival,2003-09-07 00:00:00+00:00,1
3635,ES,,[],,San Sebastián Film Festival,2003-09-25 00:00:00+00:00,1
3635,FR,,[],,Dinard Festival of British Cinema,2003-10-03 00:00:00+00:00,1
3635,GB,,[],,London Film Festival,2003-10-30 00:00:00+00:00,1
3635,US,,[],,Telluride Film Festival,2003-08-31 00:00:00+00:00,1
3635,US,PG-13,[],,"Los Angeles, California/New York City, New York",2003-12-12 00:00:00+00:00,3
71,NL,6,[],,DVD,2003-09-04 00:00:00+00:00,5
71,NL,6,[],,Nederland 1,2003-12-26 00:00:00+00:00,6
935,NL,6,[],,Net 5,2003-03-15 00:00:00+00:00,6
11845,KR,18,[],,,2003-10-31 00:00:00+00:00,3
1933,KZ,,[],,Spanish Film Week,2003-04-27 00:00:00+00:00,1
9613,CZ,15+,[],,,2003-03-27 00:00:00+00:00,3
16859,GB,U,[],,,2003-11-10 00:00:00+00:00,5
16859,MX,A,[],,,2003-04-15 00:00:00+00:00,3
18872,DE,,[],,,2003-05-15 00:00:00+00:00,3
33431,CZ,15+,[],,,2003-10-09 00:00:00+00:00,3
33431,GB,,[],,,2003-06-13 00:00:00+00:00,3
33431,IE,,[],,,2003-06-13 00:00:00+00:00,3
33431,IT,,[],,,2003-11-21 00:00:00+00:00,3
33431,JP,R18+,[],,,2003-06-13 00:00:00+00:00,4
33431,RU,,[],,,2003-07-03 00:00:00+00:00,2
128,KR,ALL,[],,,2003-04-25 00:00:00+00:00,3
56616,CA,,[],,Toronto International Film Festival,2003-09-09 00:00:00+00:00,1
56616,IT,,[],,Venice Film Festival,2003-08-29 00:00:00+00:00,1
56616,KR,,[],,Pusan International Film Festival,2003-10-05 00:00:00+00:00,1
56616,TW,,[],,,2003-12-12 00:00:00+00:00,3
56616,US,,[],,New York Film Festival,2003-10-15 00:00:00+00:00,1
11599,GB,15,[],,DVD,2003-12-08 00:00:00+00:00,5
11599,NL,6,[],,Nederland 3,2003-03-16 00:00:00+00:00,6
655,GR,,[],,Panorama of European Cinema,2003-10-07 00:00:00+00:00,2
655,GR,,[],,re-release,2003-08-01 00:00:00+00:00,3
571,NL,16,[],,Net 5,2003-07-05 00:00:00+00:00,6
470,CA,G,[],,,2003-09-06 00:00:00+00:00,3
470,ES,,[],,San Sebastián Film Festival,2003-09-22 00:00:00+00:00,1
470,GB,,[],,London Film Festival,2003-10-31 00:00:00+00:00,1
470,IT,,[],,Venice Film Festival,2003-09-05 00:00:00+00:00,1
470,MX,B-15,[],es,,2003-11-18 00:00:00+00:00,3
