tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
11471,CN,R,[],,,1986-08-02 00:00:00+00:00,3
11471,HK,IIB,[],,,1986-08-02 00:00:00+00:00,3
11471,US,R,[],,,1986-08-02 00:00:00+00:00,3
42035,BR,e 12,[],,,1986-01-01 00:00:00+00:00,3
42035,FR,U,[],,,1986-02-12 00:00:00+00:00,3
42035,PT,M/12,[],,,1986-03-21 00:00:00+00:00,3
744,AU,PG,[],,,1986-06-20 00:00:00+00:00,3
744,BR,12,[],,,1986-07-10 00:00:00+00:00,3
744,CA,PG,[],,,1986-05-16 00:00:00+00:00,3
744,DE,12,[],,,1986-08-07 00:00:00+00:00,3
744,DK,11,[],,,1986-08-08 00:00:00+00:00,3
744,ES,12,[],es,,1986-08-21 00:00:00+00:00,3
744,FI,K-12,[],,,1986-08-01 00:00:00+00:00,3
744,FR,TP,[],,,1986-09-17 00:00:00+00:00,3
744,GB,15,[],,,1986-10-03 00:00:00+00:00,3
744,GR,,[],,,1986-09-17 00:00:00+00:00,3
744,HK,,[],,,1986-07-24 00:00:00+00:00,3
744,IE,15,[],,,1986-10-10 00:00:00+00:00,3
744,IT,T,[],,,1986-09-18 00:00:00+00:00,3
744,JP,G,[],,,1986-12-06 00:00:00+00:00,3
744,PL,16,[],,,1986-12-31 00:00:00+00:00,3
744,PT,M/12,[],,,1986-09-26 00:00:00+00:00,3
744,SE,11,[],,,1986-07-04 00:00:00+00:00,3
744,TW,輔12,[],,,1986-08-09 00:00:00+00:00,3
744,US,PG,[],,"New York City, New York",1986-05-12 00:00:00+00:00,1
744,US,PG,[],,,1986-05-16 00:00:00+00:00,3
10515,JP,,[],,,1986-08-02 00:00:00+00:00,3
10515,NZ,PG,[],,,1986-09-02 00:00:00+00:00,3
11830,BR,e 16,[],,,1986-01-01 00:00:00+00:00,3
11830,PT,e 18,[],,,1986-01-02 00:00:00+00:00,3
11416,ES,12,[],es,,1986-09-29 00:00:00+00:00,3
11416,FR,,[],,Cannes Film Festival,1986-05-16 00:00:00+00:00,1
11416,FR,TP,[],,Visa CNC 60857,1986-09-24 00:00:00+00:00,3
11416,IE,PG,[],,,1986-12-12 00:00:00+00:00,3
11416,IT,,[],,,1986-10-23 00:00:00+00:00,3
11416,KR,12,[],,,1986-12-24 00:00:00+00:00,3
11416,NL,12,[],,,1986-11-06 00:00:00+00:00,3
11416,PT,M/12,[],en,,1986-12-19 00:00:00+00:00,3
11416,SE,15,[],,,1986-12-12 00:00:00+00:00,3
11416,TW,,[],,,1986-12-20 00:00:00+00:00,3
11416,US,PG,[],,,1986-09-29 00:00:00+00:00,3
655,ES,,[],,,1986-12-22 00:00:00+00:00,6
655,MX,C,[],,,1986-06-05 00:00:00+00:00,3
76406,IT,,[],,,1986-02-20 00:00:00+00:00,3
261124,HK,,[],,,1986-03-06 00:00:00+00:00,3
81,DE,,[],,VHS,1986-01-01 00:00:00+00:00,5
78450,TW,,[],,,1986-12-19 00:00:00+00:00,3
45996,TW,,[],,,1986-05-09 00:00:00+00:00,3
