tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
11471,NL,16,[],,,2002-07-16 00:00:00+00:00,3
10775,DK,15,[],,,2002-12-12 00:00:00+00:00,5
10775,HK,,[],,"Hong Kong, premiere",2002-12-09 00:00:00+00:00,1
10775,HK,,[],,,2002-12-12 00:00:00+00:00,3
10775,MY,,[],,,2002-12-12 00:00:00+00:00,3
10775,NO,15,[],,,2002-12-12 00:00:00+00:00,5
10775,SE,15,[],,,2002-12-12 00:00:00+00:00,2
10775,TW,,[],,,2002-12-13 00:00:00+00:00,3
185,NL,16,[],,V8,2002-08-28 00:00:00+00:00,6
671,BG,,[],,,2002-02-15 00:00:00+00:00,3
671,BR,L,[],,,2002-04-29 00:00:00+00:00,5
671,CN,,[],,,2002-01-26 00:00:00+00:00,3
671,CZ,U,[],,,2002-02-14 00:00:00+00:00,3
671,CZ,,[],,,2002-10-11 00:00:00+00:00,5
671,DE,6,[],,,2002-05-28 00:00:00+00:00,5
671,EG,,[],,,2002-01-16 00:00:00+00:00,3
671,GB,PG,[],,DVD,2002-05-11 00:00:00+00:00,5
671,IN,,[],,,2002-04-12 00:00:00+00:00,3
671,KZ,,[],,,2002-03-21 00:00:00+00:00,3
671,NL,6,[],,DVD,2002-05-21 00:00:00+00:00,5
671,PL,12,[],,,2002-01-18 00:00:00+00:00,3
671,RU,12+,[],,,2002-03-21 00:00:00+00:00,3
671,RU,12+,[],,DVD,2002-08-28 00:00:00+00:00,5
671,SE,11,[],,DVD / VHS,2002-05-11 00:00:00+00:00,5
671,TR,,[],,,2002-02-01 00:00:00+00:00,3
671,US,PG,[],,DVD,2002-05-28 00:00:00+00:00,5
600,CZ,15+,[],,DVD,2002-01-14 00:00:00+00:00,5
600,NL,16,[],,SBS 6,2002-01-26 00:00:00+00:00,6
600,US,,[],,Moonlit Matines Film Festival,2002-09-20 00:00:00+00:00,1
345,NL,16,[],,Net 5,2002-10-23 00:00:00+00:00,6
634,KW,,[],,,2002-01-08 00:00:00+00:00,3
634,SE,7,[],,"VHS, DVD",2002-02-13 00:00:00+00:00,5
10802,NL,12,[],,SBS 6,2002-05-21 00:00:00+00:00,5
108,GR,Κ-12,[],,DVD,2002-11-05 00:00:00+00:00,5
108,NL,12,[],,Nederland 1,2002-11-30 00:00:00+00:00,6
110,GR,Κ-15,[],,DVD,2002-11-15 00:00:00+00:00,5
110,NL,6,[],,Nederland 1,2002-12-14 00:00:00+00:00,6
109,GR,Κ-15,[],,DVD,2002-11-05 00:00:00+00:00,5
109,NL,12,[],,Nederland 1,2002-12-07 00:00:00+00:00,6
10452,NL,16,[],,,2002-11-26 00:00:00+00:00,5
1716,GB,PG,[],fr,,2002-08-01 00:00:00+00:00,5
1716,IS,,[],,,2002-04-09 00:00:00+00:00,3
4203,BR,L,[],,DVD,2002-07-01 00:00:00+00:00,5
4203,GB,15,[],es,,2002-05-29 00:00:00+00:00,5
43423,FR,U,[],,DVD,2002-09-18 00:00:00+00:00,5
43423,KR,All,[],,,2002-11-22 00:00:00+00:00,3
129,AU,PG,[],,,2002-12-12 00:00:00+00:00,3
129,CA,,[],,,2002-09-20 00:00:00+00:00,3
129,CH,,[],,,2002-04-10 00:00:00+00:00,3
129,ES,,[],,Sitges Film Festival,2002-10-11 00:00:00+00:00,1
129,ES,12,[],,,2002-10-25 00:00:00+00:00,3
129,FI,K-7,[],,,2002-11-29 00:00:00+00:00,3
129,FR,TP,[],,,2002-04-10 00:00:00+00:00,3
129,FR,TP,[],,DVD,2002-11-26 00:00:00+00:00,5
129,HK,,[],,VHS / DVD,2002-07-19 00:00:00+00:00,5
129,JP,,[],,VHS / DVD,2002-07-19 00:00:00+00:00,5
129,KR,All,[],,,2002-06-28 00:00:00+00:00,3
129,KR,,[],,DVD,2002-12-07 00:00:00+00:00,5
129,MY,,[],,,2002-11-07 00:00:00+00:00,3
129,RU,,[],,Moscow International Film Festival,2002-06-29 00:00:00+00:00,1
129,RU,12+,[],,,2002-12-31 00:00:00+00:00,3
129,TW,,[],,DVD,2002-07-19 00:00:00+00:00,5
129,US,,[],,San Francisco International Film Festival,2002-04-02 00:00:00+00:00,1
129,US,PG,[],,,2002-09-20 00:00:00+00:00,2
8392,CH,0,[],,,2002-08-28 00:00:00+00:00,4
8392,FR,,[],,Re-release,2002-08-28 00:00:00+00:00,3
10515,TW,普遍級,[],,,2002-11-01 00:00:00+00:00,5
3176,AR,+18,[],,,2002-08-22 00:00:00+00:00,3
3176,BE,16,[],,,2002-01-30 00:00:00+00:00,3
3176,CL,,[],,,2002-10-10 00:00:00+00:00,3
3176,DE,18,[],,,2002-04-18 00:00:00+00:00,3
