tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
602295,ES,,[],,Sitges International Fantastic Film Festival,2020-10-17 00:00:00+00:00,1
743475,KR,,[],,Busan International Film Festival,2020-10-25 00:00:00+00:00,1
789910,RU,,[],,Moscow Premiere International Film Festival of the Commonwealth Countries,2020-11-15 00:00:00+00:00,1
607442,BR,14,[],,44° MOSTRA INTERNACIONAL DE CINEMA DE SÃO PAULO,2020-10-22 00:00:00+00:00,3
546630,JP,R18+,[],,,2020-12-04 00:00:00+00:00,4
760522,VN,,[],"{""folded_name""=>""Ti?ng Vi?t"", ""english_name""=>""Vietnamese"", ""iso_639_1""=>""vi"", ""native_name""=>""Tiếng Việt""}",,2020-10-30 00:00:00+00:00,3
640092,CN,,[],,,2020-09-17 00:00:00+00:00,3
640092,HK,,[],,,2020-09-17 00:00:00+00:00,3
18329,US,NR,[],,4k restoration (Virtual Cinemas),2020-12-04 00:00:00+00:00,4
11104,CA,,[],,Cinéma en ligne,2020-12-18 00:00:00+00:00,4
11104,PT,,[],,Re-release (Restored Version),2020-12-10 00:00:00+00:00,3
11104,TH,15,[],,4k Restoration re-release,2020-12-24 00:00:00+00:00,2
11104,US,PG-13,[],,Film at Lincoln Center (Restored Version),2020-12-04 00:00:00+00:00,4
11220,CA,,[],,Cinéma en ligne,2020-12-18 00:00:00+00:00,4
11220,TH,,[],,4K Restoration Re-release,2020-11-26 00:00:00+00:00,2
10997,KR,15,[],,Un-cut version,2020-05-01 00:00:00+00:00,3
10997,TW,保護級,[],,數位修復版,2020-04-01 00:00:00+00:00,3
537761,EG,,[],,El Gouna Film Festival,2020-10-24 00:00:00+00:00,1
537761,FR,,[],,Grand Lyon Film Festival,2020-10-17 00:00:00+00:00,1
537761,JP,,[],,Tokyo FILMeX,2020-10-31 00:00:00+00:00,1
537761,KR,,[],,Busan International Film Festival,2020-10-21 00:00:00+00:00,1
746,TW,,[],,數位修復,2020-05-15 00:00:00+00:00,3
508444,CA,,[],,Toronto International Film Festival,2020-09-09 00:00:00+00:00,1
884,CA,,[],,,2020-08-14 00:00:00+00:00,2
884,FR,16,[],,DVD & Blu-Ray,2020-10-21 00:00:00+00:00,5
884,IL,,[],,Blu-Ray,2020-10-21 00:00:00+00:00,5
671,CN,,[],,re-release,2020-08-14 00:00:00+00:00,3
