tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
491584,DE,16,[],,,2019-06-06 00:00:00+00:00,3
491584,GR,Κ-15,[],,,2019-01-10 00:00:00+00:00,3
491584,GR,,[],,DVD,2019-04-19 00:00:00+00:00,5
491584,IT,T,[],,,2019-09-19 00:00:00+00:00,3
491584,NL,16,[],,DVD,2019-02-12 00:00:00+00:00,5
491584,PT,,[],,,2019-05-16 00:00:00+00:00,3
491584,SE,,[],,,2019-01-18 00:00:00+00:00,3
491584,TR,,[],,,2019-01-11 00:00:00+00:00,3
491584,US,NR,[],,,2019-01-07 00:00:00+00:00,4
491584,US,,[],,,2019-03-05 00:00:00+00:00,5
577205,KR,ALL,[],ko,,2019-01-31 00:00:00+00:00,3
577205,US,G,[],,,2019-08-01 00:00:00+00:00,4
589713,KR,,[],,Jeonju International Film Festival,2019-05-04 00:00:00+00:00,1
789910,IT,,[],,Venice Film Festival,2019-09-03 00:00:00+00:00,1
546630,CZ,15+,[],,,2019-07-18 00:00:00+00:00,3
546630,HU,12,[],,,2019-09-12 00:00:00+00:00,4
546630,KR,15세 이상 관람가,[],,,2019-09-12 00:00:00+00:00,3
546630,LT,N-16,[],de,,2019-03-15 00:00:00+00:00,3
546630,RU,18+,[],ru,,2019-03-28 00:00:00+00:00,3
546630,SK,12,[],,,2019-07-18 00:00:00+00:00,3
546630,UA,,[],uk,,2019-02-14 00:00:00+00:00,3
640092,GB,,[],,London East Asia Film Festival,2019-11-03 00:00:00+00:00,1
640092,JP,,[],,Tokyo International Film Festival,2019-10-29 00:00:00+00:00,1
10997,JP,,[],,Blu-ray,2019-08-07 00:00:00+00:00,5
10997,TW,,[],,Blu-ray,2019-08-09 00:00:00+00:00,5
616020,CA,,[],,2019 Toronto International Film Festival,2019-09-05 00:00:00+00:00,1
616020,IT,,[],,Venice International Film Festival,2019-09-02 00:00:00+00:00,1
616020,KR,,[],,Busan International Film Festival,2019-10-04 00:00:00+00:00,1
616020,RU,,[],,Garage Screen,2019-10-05 00:00:00+00:00,1
62,GE,,[],,Stanley Kubrick Marathon,2019-09-20 00:00:00+00:00,1
694,AR,+13,[],,Re-release,2019-10-17 00:00:00+00:00,2
694,FR,,[],,"restored version, Cannes Film Festival",2019-05-17 00:00:00+00:00,3
694,IT,,[],,"Extended cut, 4K restoration",2019-10-21 00:00:00+00:00,3
694,MX,B,[],,Re-release,2019-10-27 00:00:00+00:00,2
694,SG,M18,[],,Re-release,2019-10-31 00:00:00+00:00,2
536396,CA,,[],,Toronto International Film  Festival,2019-09-06 00:00:00+00:00,2
536396,CH,12,[],,,2019-09-27 00:00:00+00:00,4
536396,ES,16,[],es,San Sebastián International Film Festival,2019-09-20 00:00:00+00:00,1
536396,GB,,[],,London Film Festival,2019-10-06 00:00:00+00:00,1
536396,US,R,[],,AFI Fest,2019-10-15 00:00:00+00:00,2
536396,US,R,[],,Mill Valley Film Festival,2019-10-12 00:00:00+00:00,2
600,LT,,[],,Re-release,2019-04-24 00:00:00+00:00,3
345,RU,18+,[],,,2019-12-19 00:00:00+00:00,3
331986,AU,M,[],en,,2019-09-01 00:00:00+00:00,4
331986,BR,14,[],,,2019-07-25 00:00:00+00:00,3
331986,DE,6,[],,,2019-07-25 00:00:00+00:00,3
331986,US,PG-13,[],,,2019-04-05 00:00:00+00:00,2
331986,US,PG-13,[],,,2019-07-09 00:00:00+00:00,4
634,SK,15,[],sk,JOJ PLUS,2019-10-25 00:00:00+00:00,6
577721,RU,6+,[],,,2019-08-29 00:00:00+00:00,3
577721,US,,[],,,2019-03-15 00:00:00+00:00,2
1396,NL,9,[],,Re-release (Digitally Restored Version),2019-09-19 00:00:00+00:00,3
1396,RU,12+,[],,Re-release,2019-07-04 00:00:00+00:00,3
531428,AT,,[],,,2019-12-12 00:00:00+00:00,3
531428,AU,,[],,Sydney Film Festival,2019-06-14 00:00:00+00:00,1
531428,AU,,[],,Melbourne International Film Festival,2019-08-03 00:00:00+00:00,1
531428,AU,M,[],,,2019-12-26 00:00:00+00:00,3
531428,BE,14,[],,,2019-10-02 00:00:00+00:00,3
531428,BR,,[],,Rio de Janeiro International Film Festival,2019-12-09 00:00:00+00:00,1
531428,CA,,[],,Toronto International Film Festival,2019-09-05 00:00:00+00:00,1
531428,CH,12,[],,,2019-09-01 00:00:00+00:00,4
531428,CZ,,[],,,2019-12-26 00:00:00+00:00,3
531428,DE,12,[],,,2019-10-31 00:00:00+00:00,3
531428,EE,,[],,Tallinn Black Nights Film Festival,2019-11-17 00:00:00+00:00,1
531428,ES,16,[],,,2019-10-18 00:00:00+00:00,3
531428,FI,K-12,[],,,2019-12-27 00:00:00+00:00,3
531428,FR,,[],,Cannes Film Festival,2019-05-19 00:00:00+00:00,1
531428,FR,TP,[],,Visa CNC 148604,2019-09-18 00:00:00+00:00,3
531428,GR,,[],,,2019-10-10 00:00:00+00:00,3
531428,HU,16,[],,,2019-12-26 00:00:00+00:00,3
531428,IT,,[],,"Arcobaleno Filmcenter, Milan",2019-06-17 00:00:00+00:00,1
531428,IT,T,[],,,2019-12-19 00:00:00+00:00,3
