tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
62,AR,,[],,,1968-04-18 00:00:00+00:00,3
62,AU,,[],,Sydney,1968-05-01 00:00:00+00:00,1
62,AU,G,[],,,1968-05-02 00:00:00+00:00,3
62,BE,14,[],,,1968-09-05 00:00:00+00:00,3
62,BR,L,[],,,1968-07-04 00:00:00+00:00,3
62,CA,PG,[],,,1968-04-09 00:00:00+00:00,3
62,DE,12,[],,West Germany,1968-09-10 00:00:00+00:00,3
62,ES,16,[],,,1968-10-17 00:00:00+00:00,3
62,FI,K-7,[],,,1968-09-20 00:00:00+00:00,3
62,FR,TP,[],,,1968-09-27 00:00:00+00:00,3
62,GB,U,[],,London,1968-05-10 00:00:00+00:00,1
62,GB,,[],,,1968-05-12 00:00:00+00:00,3
62,GR,13,[],en,,1968-12-11 00:00:00+00:00,3
62,IE,G,[],,,1968-07-26 00:00:00+00:00,3
62,IT,,[],,Trieste Sci-fi Film Festival,1968-07-10 00:00:00+00:00,1
62,IT,T,[],,,1968-12-12 00:00:00+00:00,3
62,JP,G,[],,,1968-04-11 00:00:00+00:00,3
62,MX,A,[],,,1968-10-31 00:00:00+00:00,3
62,NL,6,[],,,1968-10-03 00:00:00+00:00,3
62,PT,M/12,[],en,,1968-10-01 00:00:00+00:00,3
62,RO,12,[],,,1968-04-02 00:00:00+00:00,1
62,SE,11,[],en,,1968-08-27 00:00:00+00:00,3
62,US,G,[],,"Washington, D.C.",1968-04-02 00:00:00+00:00,1
62,US,G,[],,,1968-04-10 00:00:00+00:00,3
62,VN,,[],,,1968-04-02 00:00:00+00:00,3
62,ZA,,[],,Johannesburg,1968-04-11 00:00:00+00:00,1
907,TR,,[],,,1968-12-28 00:00:00+00:00,3
4710,IT,18+,[],,,1968-06-21 00:00:00+00:00,3
4710,JP,,[],,,1968-07-20 00:00:00+00:00,3
4710,MX,B,[],,,1968-07-26 00:00:00+00:00,3
1629,DE,16,[],,West Germany,1968-01-18 00:00:00+00:00,3
1629,DK,,[],,,1968-06-14 00:00:00+00:00,3
1629,FI,S,[],,,1968-04-05 00:00:00+00:00,3
1629,US,NR,[],,,1968-03-04 00:00:00+00:00,3
29264,ES,,[],,Madrid,1968-12-23 00:00:00+00:00,3
649,US,,[],,,1968-04-10 00:00:00+00:00,3
42726,AR,,[],,,1968-11-23 00:00:00+00:00,3
42726,DE,,[],,East Germany ,1968-05-10 00:00:00+00:00,3
42726,HU,,[],,,1968-02-22 00:00:00+00:00,3
42726,IE,,[],,,1968-02-23 00:00:00+00:00,3
42726,SU,,[],,,1968-01-01 00:00:00+00:00,3
