tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
185,AR,18,[],,,1985-07-25 00:00:00+00:00,3
42035,AU,,[],,,1985-10-04 00:00:00+00:00,3
42035,DE,16,[],,,1985-10-24 00:00:00+00:00,3
42035,FR,,[],,Cannes Film Festival,1985-05-11 00:00:00+00:00,1
42035,US,R,[],,,1985-08-02 00:00:00+00:00,3
11830,BE,12,[],,,1985-11-23 00:00:00+00:00,3
11830,JP,,[],,,1985-11-23 00:00:00+00:00,3
74107,US,,[],,,1985-04-26 00:00:00+00:00,3
256133,TW,,[],,,1985-10-09 00:00:00+00:00,3
28468,BR,,[],,,1985-02-14 00:00:00+00:00,3
935,AU,PG,[],,,1985-04-01 00:00:00+00:00,5
37585,AU,PG,[],,,1985-07-13 00:00:00+00:00,3
37585,JP,,[],,,1985-07-13 00:00:00+00:00,3
906467,CN,,[],zh,,1985-01-01 00:00:00+00:00,1
655,AR,,[],,,1985-02-14 00:00:00+00:00,3
655,AU,M,[],,,1985-02-28 00:00:00+00:00,3
655,BR,12,[],,,1985-09-26 00:00:00+00:00,3
655,DE,6,[],,,1985-01-11 00:00:00+00:00,3
655,HU,,[],,,1985-12-05 00:00:00+00:00,3
655,IE,,[],,,1985-01-25 00:00:00+00:00,3
655,JP,,[],,Tokyo International Film Festival,1985-06-01 00:00:00+00:00,1
655,JP,,[],,,1985-09-07 00:00:00+00:00,3
655,MX,C,[],,XVIII Muestra Internacional de Cine,1985-12-04 00:00:00+00:00,1
655,TR,,[],,Istanbul Film Festival,1985-04-27 00:00:00+00:00,1
655,UY,,[],,,1985-09-05 00:00:00+00:00,3
76406,DE,,[],,,1985-04-24 00:00:00+00:00,3
76406,DK,15,[],,,1985-04-24 00:00:00+00:00,2
76406,FI,K-7,[],,,1985-04-24 00:00:00+00:00,5
76406,FR,,[],,Cannes Film Festival,1985-05-13 00:00:00+00:00,1
76406,FR,,[],,,1985-11-20 00:00:00+00:00,3
76406,SE,15,[],,,1985-04-24 00:00:00+00:00,2
76406,US,NR,[],,,1985-04-26 00:00:00+00:00,3
37335,DE,,[],,West Germany,1985-06-19 00:00:00+00:00,3
81,BR,,[],,,1985-12-25 00:00:00+00:00,3
81,US,PG,[],,,1985-06-14 00:00:00+00:00,2
118785,JP,,[],,,1985-11-09 00:00:00+00:00,3
