tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
62,AU,,[],,Re-release,1981-09-10 00:00:00+00:00,3
694,PE,,[],,,1981-01-15 00:00:00+00:00,3
694,UY,,[],,,1981-07-31 00:00:00+00:00,3
907,AU,,[],,Re-release,1981-03-06 00:00:00+00:00,3
1398,AR,ATP,[],,,1981-11-12 00:00:00+00:00,3
1398,DE,12,[],de,Internationale Filmfestspiele Berlin,1981-02-16 00:00:00+00:00,2
1398,DK,15,[],,,1981-08-24 00:00:00+00:00,3
1398,FR,TP,[],,,1981-11-18 00:00:00+00:00,3
1398,IE,PG,[],,,1981-04-17 00:00:00+00:00,3
1398,SE,15,[],,,1981-04-13 00:00:00+00:00,3
1716,AR,,[],,,1981-05-07 00:00:00+00:00,3
1716,AU,,[],,,1981-04-16 00:00:00+00:00,3
1716,BE,14,[],,,1981-02-02 00:00:00+00:00,3
1716,DE,12,[],,,1981-10-28 00:00:00+00:00,3
1716,DK,,[],,,1981-08-14 00:00:00+00:00,3
1716,ES,,[],,,1981-04-02 00:00:00+00:00,3
1716,GB,,[],[object Object],(Rated A),1981-06-16 00:00:00+00:00,3
1716,IT,,[],,,1981-03-27 00:00:00+00:00,1
1716,IT,,[],,,1981-04-14 00:00:00+00:00,3
1716,NL,,[],,,1981-01-22 00:00:00+00:00,3
1716,NO,,[],,,1981-02-25 00:00:00+00:00,3
1716,PT,,[],,,1981-02-24 00:00:00+00:00,3
1716,SE,,[],,,1981-04-01 00:00:00+00:00,3
1716,US,PG,[],,"New York City, New York",1981-02-11 00:00:00+00:00,2
1716,US,PG,[],,,1981-02-19 00:00:00+00:00,3
1716,UY,,[],,,1981-08-20 00:00:00+00:00,3
11298,DE,16,[],,,1981-07-30 00:00:00+00:00,3
11298,DK,,[],,,1981-04-20 00:00:00+00:00,3
11298,ES,16,[],es,,1981-06-22 00:00:00+00:00,3
11298,FI,K-18,[],,,1981-01-21 00:00:00+00:00,3
11298,FR,12,[],,,1981-01-21 00:00:00+00:00,3
11298,SE,15,[],,,1981-01-21 00:00:00+00:00,3
11298,US,R,[],en,,1981-03-13 00:00:00+00:00,3
87953,TW,,[],zh,,1981-11-18 00:00:00+00:00,3
37335,FR,,[],,,1981-05-27 00:00:00+00:00,3
37335,JP,,[],,,1981-10-03 00:00:00+00:00,3
37335,PT,,[],,,1981-11-25 00:00:00+00:00,3
