tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
269,FI,K-16,[],,,1964-09-11 00:00:00+00:00,3
18148,FI,S,[],,,1964-01-10 00:00:00+00:00,3
18148,SE,Btl,[],ja,,1964-10-21 00:00:00+00:00,3
935,AU,,[],en,,1964-06-12 00:00:00+00:00,3
935,DE,16,[],,,1964-04-10 00:00:00+00:00,3
935,DK,15,[],en,,1964-04-02 00:00:00+00:00,3
935,FR,TP,[],,,1964-04-10 00:00:00+00:00,3
935,GB,PG,[],,,1964-01-29 00:00:00+00:00,3
935,GF,,[],,,1964-04-24 00:00:00+00:00,3
935,GR,,[],,,1964-05-22 00:00:00+00:00,3
935,IT,T,[],,,1964-04-17 00:00:00+00:00,3
935,JP,,[],,,1964-10-06 00:00:00+00:00,3
935,SE,11,[],,,1964-04-12 00:00:00+00:00,3
935,US,PG,[],,,1964-01-29 00:00:00+00:00,3
131836,JP,,[],,,1964-08-14 00:00:00+00:00,3
571,BR,14,[],,,1964-01-01 00:00:00+00:00,3
571,PT,M/12,[],,,1964-11-20 00:00:00+00:00,3
