tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
1628,AT,,[],,,1963-02-22 00:00:00+00:00,3
1628,DE,12,[],,,1963-02-23 00:00:00+00:00,3
1628,GR,,[],,,1963-04-09 00:00:00+00:00,3
1626,IT,18+,[],,,1963-02-21 00:00:00+00:00,3
1626,NL,18,[],,,1963-01-31 00:00:00+00:00,3
1626,US,NR,[],,"New York City, New York",1963-09-23 00:00:00+00:00,3
29264,FR,U,[],,,1963-05-01 00:00:00+00:00,3
29264,US,,[],,New York Film Festival,1963-09-10 00:00:00+00:00,3
571,DE,16,[],,,1963-09-20 00:00:00+00:00,3
571,DK,15,[],,,1963-06-05 00:00:00+00:00,3
571,ES,,[],,Barcelona,1963-10-25 00:00:00+00:00,2
571,ES,,[],,Madrid,1963-10-07 00:00:00+00:00,2
571,FI,K-16,[],,,1963-11-08 00:00:00+00:00,3
571,FR,12,[],,,1963-09-06 00:00:00+00:00,3
571,GB,,[],en,,1963-09-10 00:00:00+00:00,3
571,GR,,[],,,1963-12-21 00:00:00+00:00,3
571,IE,15,[],,,1963-11-22 00:00:00+00:00,3
571,IT,VM14,[],,,1963-10-31 00:00:00+00:00,3
571,JP,,[],,,1963-07-20 00:00:00+00:00,3
571,SE,15,[],,,1963-09-16 00:00:00+00:00,3
571,US,NR,[],,"New York City, New York",1963-03-28 00:00:00+00:00,2
571,US,NR,[],,,1963-03-29 00:00:00+00:00,3
