tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
10775,CN,,[],,,2015-09-02 00:00:00+00:00,4
10775,JP,,[],,Gifu Asia Film Festival,2015-11-03 00:00:00+00:00,1
76025,NL,16,[],,Netflix,2015-04-15 00:00:00+00:00,4
744,FR,TP,[],,Reprise,2015-09-30 00:00:00+00:00,3
62,HU,,[],,Re-release,2015-03-12 00:00:00+00:00,3
38,KR,15,[],,re-release,2015-11-05 00:00:00+00:00,3
694,CL,,[],,Re-release,2015-01-31 00:00:00+00:00,3
694,CL,,[],,Re-release,2015-12-05 00:00:00+00:00,3
694,PE,,[],,Re-release,2015-12-03 00:00:00+00:00,2
907,GB,PG,[],en,Re-release,2015-11-27 00:00:00+00:00,3
108,PT,M/12,[],,Re-release (restaured),2015-12-03 00:00:00+00:00,3
110,PT,M/12,[],,,2015-12-07 00:00:00+00:00,3
109,PT,M/12,[],,re-release; restaured,2015-12-05 00:00:00+00:00,3
147,DE,12,[],de,,2015-05-21 00:00:00+00:00,5
269,PL,12,[],,,2015-11-27 00:00:00+00:00,4
8072,US,,[],,Florida Film Festival,2015-04-19 00:00:00+00:00,1
129,KR,All,[],,Re-release,2015-02-05 00:00:00+00:00,3
129,US,PG,[],,DVD / Blu-ray,2015-06-16 00:00:00+00:00,5
10515,MX,A,[],,,2015-11-15 00:00:00+00:00,5
42095,CZ,,[],,Eiga-Sai Film Festival,2015-03-15 00:00:00+00:00,1
354759,CH,0,[],,Locarno Film Festival,2015-08-14 00:00:00+00:00,1
354759,GB,,[],,BFI London Film Festival,2015-10-09 00:00:00+00:00,1
354759,JP,,[],,Kobe,2015-12-05 00:00:00+00:00,1
354759,JP,,[],,,2015-12-12 00:00:00+00:00,3
354759,US,,[],,San Diego Asian Film Festival,2015-11-10 00:00:00+00:00,1
149871,DK,7,[],,,2015-04-30 00:00:00+00:00,3
149871,GB,U,[],,,2015-03-20 00:00:00+00:00,3
149871,IE,PG,[],,,2015-03-27 00:00:00+00:00,3
149871,NL,6,[],,DVD / Blu-ray,2015-03-04 00:00:00+00:00,5
149871,PL,16,[],,,2015-07-20 00:00:00+00:00,5
149871,RO,15,[],,,2015-04-25 00:00:00+00:00,4
149871,SE,7,[],,,2015-04-01 00:00:00+00:00,3
15080,DE,0,[],,DVD,2015-07-24 00:00:00+00:00,5
15080,DE,0,[],,Blu-ray,2015-12-11 00:00:00+00:00,5
15080,IT,,[],,DVD / Blu-ray,2015-12-02 00:00:00+00:00,5
15283,US,PG,[],,DVD / Blu-ray,2015-02-03 00:00:00+00:00,5
18148,NL,AL,[],,Re-release,2015-05-14 00:00:00+00:00,3
598,CN,,[],,Beijing International Film Festival,2015-04-18 00:00:00+00:00,1
302528,CA,,[],en,Toronto International Film Festival,2015-09-12 00:00:00+00:00,1
302528,CA,R,[],en,,2015-10-23 00:00:00+00:00,3
302528,DE,12,[],,,2015-12-31 00:00:00+00:00,3
302528,IT,,[],,Venice Film Festival,2015-09-10 00:00:00+00:00,1
375281,TW,,[],,,2015-12-18 00:00:00+00:00,3
356701,CN,,[],,,2015-06-26 00:00:00+00:00,3
356701,TW,,[],,,2015-07-24 00:00:00+00:00,3
41245,US,,[],,DVD,2015-06-03 00:00:00+00:00,5
9343,GB,PG,[],,,2015-01-19 00:00:00+00:00,5
87827,NL,12,[],,RTL 4,2015-01-07 00:00:00+00:00,6
48231,NL,12,[],,Netflix,2015-01-05 00:00:00+00:00,4
