tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
255856,HK,,[],cn,,1988-12-08 00:00:00+00:00,3
746,GB,15,[],,,1988-02-26 00:00:00+00:00,3
746,IE,15,[],,,1988-05-27 00:00:00+00:00,3
746,JP,,[],,,1988-01-23 00:00:00+00:00,3
746,KR,12,[],,,1988-12-24 00:00:00+00:00,3
746,TW,,[],,,1988-04-23 00:00:00+00:00,3
746,US,PG-13,[],,,1988-04-15 00:00:00+00:00,3
694,ES,,[],,,1988-10-28 00:00:00+00:00,6
600,CO,,[],,,1988-01-28 00:00:00+00:00,3
600,ES,18,[],,,1988-01-22 00:00:00+00:00,3
600,HK,,[],,,1988-03-31 00:00:00+00:00,3
600,JP,,[],,,1988-03-19 00:00:00+00:00,3
600,MX,C,[],,,1988-04-28 00:00:00+00:00,3
600,PE,,[],,,1988-02-25 00:00:00+00:00,3
600,PH,,[],,,1988-03-02 00:00:00+00:00,3
600,TW,,[],,,1988-03-26 00:00:00+00:00,3
907,NL,14,[],,Re-release,1988-06-09 00:00:00+00:00,3
907,PH,,[],,Re-release,1988-10-01 00:00:00+00:00,3
47795,FR,,[],,,1988-09-10 00:00:00+00:00,3
47795,GR,,[],,,1988-09-10 00:00:00+00:00,3
47795,IT,,[],,Venice Film Festival,1988-08-30 00:00:00+00:00,1
4203,CA,,[],,Toronto International Film Festival,1988-09-16 00:00:00+00:00,1
4203,DK,15,[],,,1988-03-25 00:00:00+00:00,3
4203,ES,,[],,Murcia,1988-03-14 00:00:00+00:00,1
4203,ES,,[],,Barcelona,1988-03-23 00:00:00+00:00,1
4203,ES,APTA,[],,,1988-03-25 00:00:00+00:00,3
4203,FI,K-16,[],,,1988-03-25 00:00:00+00:00,3
4203,IT,NR,[],it,,1988-09-02 00:00:00+00:00,3
4203,MX,C,[],,,1988-03-25 00:00:00+00:00,2
4203,SE,7,[],,,1988-12-25 00:00:00+00:00,3
4203,US,,[],,New York Film Festival,1988-09-23 00:00:00+00:00,1
4203,US,R,[],,,1988-11-11 00:00:00+00:00,3
4043,FR,12,[],,,1988-03-16 00:00:00+00:00,3
8392,JP,,[],,,1988-04-16 00:00:00+00:00,3
8392,US,G,[],,,1988-07-13 00:00:00+00:00,3
11830,NL,12,[],,,1988-10-06 00:00:00+00:00,3
765,DE,18,[],,,1988-01-28 00:00:00+00:00,3
765,ES,18,[],es,,1988-09-30 00:00:00+00:00,3
765,NL,16,[],,,1988-08-18 00:00:00+00:00,3
765,PT,M/18,[],,,1988-06-09 00:00:00+00:00,3
149,BR,14,[],,,1988-10-19 00:00:00+00:00,3
149,IT,T,[],,,1988-06-10 00:00:00+00:00,3
149,JP,,[],,,1988-07-16 00:00:00+00:00,3
149,US,R,[],,,1988-10-19 00:00:00+00:00,3
41962,JP,,[],,,1988-01-15 00:00:00+00:00,3
655,ES,,[],,"Barcelona, original version",1988-02-05 00:00:00+00:00,2
