tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
185,HK,III,[],,,1980-10-30 00:00:00+00:00,3
62,HK,,[],,,1980-01-19 00:00:00+00:00,3
694,AR,+18,[],,,1980-12-25 00:00:00+00:00,3
694,AU,M,[],,,1980-11-13 00:00:00+00:00,3
694,BE,18,[],,Gent,1980-11-06 00:00:00+00:00,3
694,BR,16,[],,,1980-12-25 00:00:00+00:00,3
694,CA,R,[],,,1980-06-13 00:00:00+00:00,3
694,CO,,[],,,1980-12-25 00:00:00+00:00,3
694,DE,16,[],,West Germany ,1980-10-16 00:00:00+00:00,3
694,DK,15,[],,,1980-09-26 00:00:00+00:00,3
694,ES,16,[],,San Sebastian Film Festival,1980-09-25 00:00:00+00:00,1
694,ES,,[],,Madrid y Barcelona,1980-12-19 00:00:00+00:00,3
694,FI,K-18,[],,,1980-09-26 00:00:00+00:00,3
694,FR,12,[],,,1980-10-16 00:00:00+00:00,3
694,GB,18,[],,London,1980-10-02 00:00:00+00:00,2
694,GB,18,[],,,1980-10-05 00:00:00+00:00,3
694,GR,,[],,,1980-12-22 00:00:00+00:00,3
694,IE,18,[],,,1980-12-12 00:00:00+00:00,3
694,IT,VM14,[],,,1980-12-22 00:00:00+00:00,3
694,JP,R15+,[],,,1980-12-13 00:00:00+00:00,3
694,MX,B,[],,XIII Muestra Internacional de Cine,1980-11-20 00:00:00+00:00,1
694,MX,C,[],,,1980-12-25 00:00:00+00:00,3
694,NL,16,[],,,1980-10-30 00:00:00+00:00,3
694,NO,18,[],,,1980-09-26 00:00:00+00:00,3
694,PT,M/16,[],,,1980-11-20 00:00:00+00:00,3
694,SE,15,[],,,1980-09-26 00:00:00+00:00,3
694,TR,18+,[],,,1980-05-23 00:00:00+00:00,3
694,US,R,[],,,1980-05-23 00:00:00+00:00,2
694,US,R,[],,,1980-06-13 00:00:00+00:00,3
1396,DK,15,[],,,1980-07-11 00:00:00+00:00,3
1396,US,,[],,Telluride Film Festival,1980-09-01 00:00:00+00:00,1
1398,BE,12,[],,,1980-11-13 00:00:00+00:00,2
1398,FI,K-12,[],,,1980-08-15 00:00:00+00:00,3
1398,GB,PG,[],,,1980-12-02 00:00:00+00:00,3
1398,NL,12,[],,,1980-04-17 00:00:00+00:00,3
1398,SU,,[],,In cinemas nationwide,1980-05-19 00:00:00+00:00,3
1716,FR,U,[],,,1980-09-17 00:00:00+00:00,3
1716,US,,[],,New York Film Festival,1980-10-12 00:00:00+00:00,1
1629,PT,,[],,Porto (Cineclube do Norte),1980-03-22 00:00:00+00:00,2
85927,PT,,[],,,1980-11-21 00:00:00+00:00,3
85927,US,,[],,,1980-08-06 00:00:00+00:00,2
5879,ES,18,[],,,1980-05-30 00:00:00+00:00,3
