tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
104,NL,12,[],,DVD,2010-01-01 00:00:00+00:00,5
38368,BR,,[],,Rio de Janeiro International Film Festival,2010-09-24 00:00:00+00:00,1
38368,BR,,[],,São Paulo International Film Festival,2010-10-22 00:00:00+00:00,1
38368,CA,,[],,Toronto International Film Festival,2010-09-16 00:00:00+00:00,1
38368,DE,0,[],,,2010-07-09 00:00:00+00:00,3
38368,FR,,[],,Cannes Film Festival,2010-05-21 00:00:00+00:00,1
38368,FR,,[],,Paris Cinéma,2010-07-09 00:00:00+00:00,1
38368,FR,U,[],,,2010-09-01 00:00:00+00:00,3
38368,GR,,[],,Thessaloniki International Film Festival,2010-12-07 00:00:00+00:00,1
38368,IE,12,[],,,2010-11-19 00:00:00+00:00,4
38368,IT,,[],,,2010-10-15 00:00:00+00:00,3
38368,JP,G,[],,,2010-11-20 00:00:00+00:00,4
38368,KR,15,[],,,2010-09-16 00:00:00+00:00,3
38368,TH,15,[],,Bangkok,2010-06-25 00:00:00+00:00,3
38368,US,,[],,New York Film Festival,2010-09-25 00:00:00+00:00,1
11220,GR,,[],,,2010-04-29 00:00:00+00:00,3
18311,GR,,[],,,2010-04-29 00:00:00+00:00,3
11471,GR,,[],,Panorama of European Cinema,2010-10-21 00:00:00+00:00,1
10775,GB,,[],,,2010-11-10 00:00:00+00:00,5
884,PT,M/18,[],,Cinemateca Portuguesa,2010-05-27 00:00:00+00:00,2
19995,AM,,[],,,2010-01-03 00:00:00+00:00,3
19995,AR,,[],,,2010-09-23 00:00:00+00:00,3
19995,AU,M,[],,,2010-08-25 00:00:00+00:00,3
19995,BR,,[],,,2010-04-22 00:00:00+00:00,5
19995,CH,12,[],it,,2010-01-15 00:00:00+00:00,3
19995,CN,,[],,,2010-01-02 00:00:00+00:00,3
19995,GE,,[],,,2010-09-23 00:00:00+00:00,3
19995,HK,IIA,[],,,2010-08-26 00:00:00+00:00,3
19995,ID,,[],,,2010-09-01 00:00:00+00:00,3
19995,IE,12A,[],,,2010-08-27 00:00:00+00:00,3
19995,IN,,[],,,2010-08-27 00:00:00+00:00,3
19995,IT,T,[],,,2010-01-15 00:00:00+00:00,3
19995,JP,G,[],,3D Re-release,2010-08-26 00:00:00+00:00,3
19995,JP,G,[],,,2010-10-16 00:00:00+00:00,3
19995,KR,12,[],,,2010-08-26 00:00:00+00:00,3
19995,KZ,,[],,,2010-08-25 00:00:00+00:00,3
19995,MX,B,[],,,2010-10-15 00:00:00+00:00,3
19995,MY,,[],,,2010-08-26 00:00:00+00:00,3
19995,NZ,M,[],,,2010-08-26 00:00:00+00:00,3
19995,PK,,[],,,2010-01-01 00:00:00+00:00,3
19995,PR,PG-13,[],,Blu-ray / DVD,2010-04-22 00:00:00+00:00,5
19995,RU,12+,[],,Re-release,2010-08-26 00:00:00+00:00,3
19995,RU,12+,[],,DVD,2010-04-22 00:00:00+00:00,5
19995,RU,12+,[],,Blu-ray,2010-04-29 00:00:00+00:00,5
19995,SE,11,[],,Blu-ray / DVD,2010-04-28 00:00:00+00:00,5
19995,SG,,[],,,2010-08-26 00:00:00+00:00,3
