tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
104,NO,15,[],,The Norwegian Short Film Festival,2017-09-19 00:00:00+00:00,2
18329,US,NR,[],,Film Society of Lincoln Center,2017-01-04 00:00:00+00:00,2
11104,FR,,[],,Re-release (Restored Version),2017-10-18 00:00:00+00:00,3
11104,NL,,[],,CinemAsia Film Festival,2017-03-12 00:00:00+00:00,1
10997,KR,15,[],,Re-release,2017-03-30 00:00:00+00:00,3
10775,DE,,[],,,2017-03-31 00:00:00+00:00,5
10775,DE,,[],,,2017-06-30 00:00:00+00:00,5
10775,HK,,[],,Hong Kong International Film Festival,2017-04-18 00:00:00+00:00,1
185,IN,,[],,,2017-10-04 00:00:00+00:00,4
185,KR,19,[],,,2017-10-05 00:00:00+00:00,4
185,LT,N-18,[],en,,2017-11-21 00:00:00+00:00,3
185,TW,限制級,[],,,2017-12-29 00:00:00+00:00,3
496404,IN,,[],bo,Mumbai Film Festival,2017-10-15 00:00:00+00:00,1
398818,AU,M,[],,Sydney Film Festival,2017-06-15 00:00:00+00:00,1
398818,AU,M,[],,Melbourne International Film Festival,2017-08-04 00:00:00+00:00,1
398818,AU,,[],,Adelaide Film Festival,2017-10-07 00:00:00+00:00,2
398818,AU,M,[],,,2017-12-26 00:00:00+00:00,3
398818,BE,18,[],,Gent International Film Festival,2017-10-16 00:00:00+00:00,2
398818,BR,,[],,Rio de Janeiro International Film Festival,2017-10-06 00:00:00+00:00,2
398818,CA,14A,[],,Montreal & Ottawa,2017-12-22 00:00:00+00:00,2
398818,CA,14A,[],,Toronto & Vancouver,2017-12-15 00:00:00+00:00,2
398818,CA,14A,[],,Edmonton International Film Festival,2017-09-30 00:00:00+00:00,2
398818,CA,14A,[],,Toronto International Film Festival,2017-09-07 00:00:00+00:00,2
398818,CH,,[],,Zurich Film Festival,2017-09-29 00:00:00+00:00,2
398818,DE,,[],,Berlin International Film Festival,2017-02-13 00:00:00+00:00,1
398818,DE,,[],,Film Festival Cologne,2017-10-05 00:00:00+00:00,1
398818,ES,,[],,Donostia-San Sebastián International Film Festival,2017-09-22 00:00:00+00:00,2
398818,FI,K-12,[],,Helsinki International Film Festival,2017-09-14 00:00:00+00:00,2
398818,GB,,[],,BFI London Film Festival,2017-10-09 00:00:00+00:00,2
398818,GB,15,[],,BFI London Film Festival,2017-09-01 00:00:00+00:00,3
398818,GB,15,[],,,2017-10-27 00:00:00+00:00,3
398818,GE,,[],,Tbilisi International Film Festival,2017-12-10 00:00:00+00:00,2
398818,GR,,[],,Athens International Film and Video Festival,2017-10-01 00:00:00+00:00,2
398818,HR,,[],,Zagreb Film Festival,2017-11-14 00:00:00+00:00,2
398818,HU,,[],,Jameson CineFest - Miskolc International Film Festival,2017-09-08 00:00:00+00:00,3
398818,IE,15A,[],,,2017-10-27 00:00:00+00:00,3
398818,IN,,[],,Mumbai Film Festival,2017-10-14 00:00:00+00:00,2
398818,IN,,[],,International Film Festival of Kerala,2017-12-14 00:00:00+00:00,2
398818,MX,B-15,[],,,2017-10-01 00:00:00+00:00,3
398818,NO,15,[],,Bergen International Film Festival,2017-10-01 00:00:00+00:00,2
398818,NZ,RP13,[],,New Zealand International Film Festival,2017-07-28 00:00:00+00:00,2
398818,PL,16,[],,,2017-10-25 00:00:00+00:00,4
398818,RU,18+,[],,AMFEST,2017-10-20 00:00:00+00:00,2
398818,RU,18+,[],,,2017-10-20 00:00:00+00:00,3
398818,SE,15,[],,Stockholm International Film Festival,2017-11-16 00:00:00+00:00,2
398818,SE,Btl,[],,,2017-12-22 00:00:00+00:00,3
398818,SI,,[],,Ljubljana International Film Festival,2017-11-08 00:00:00+00:00,2
398818,TR,,[],,Filmekimi,2017-10-05 00:00:00+00:00,2
398818,UA,,[],,Molodist International Film Festival,2017-10-22 00:00:00+00:00,2
398818,US,,[],,Sundance Film Festival,2017-01-22 00:00:00+00:00,1
398818,US,R,[],,,2017-11-24 00:00:00+00:00,2
398818,US,,[],,Mill Valley Film Festival,2017-10-12 00:00:00+00:00,2
398818,US,,[],,San Diego International Film Festival,2017-10-07 00:00:00+00:00,2
398818,US,,[],,Hamptons International Film Festival,2017-10-06 00:00:00+00:00,2
671,SE,11,[],,4K Ultra HD,2017-11-13 00:00:00+00:00,5
62,IN,,[],,,2017-10-04 00:00:00+00:00,3
62,MO,,[],,International Film Festival & Awards Macao,2017-12-12 00:00:00+00:00,1
694,AE,,[],,Blu-ray,2017-05-17 00:00:00+00:00,5
694,BE,18,[],,Re-release,2017-11-20 00:00:00+00:00,2
694,BG,,[],,Sofia,2017-11-16 00:00:00+00:00,3
694,BO,,[],,Santa Cruz,2017-10-30 00:00:00+00:00,3
694,CY,,[],,Larnaca,2017-10-31 00:00:00+00:00,3
694,FI,K-16,[],,Re-release,2017-11-01 00:00:00+00:00,2
694,GB,,[],,Re-release,2017-10-31 00:00:00+00:00,3
694,HR,,[],,Rijeka,2017-10-31 00:00:00+00:00,3
694,IE,,[],,Re-release,2017-10-31 00:00:00+00:00,3
694,IN,,[],,,2017-10-04 00:00:00+00:00,4
694,IS,,[],,Reykjavik,2017-10-27 00:00:00+00:00,3
694,IT,,[],,Re-release,2017-11-02 00:00:00+00:00,3
694,KR,18,[],,,2017-10-06 00:00:00+00:00,4
694,KY,,[],,Camana Bay,2017-10-31 00:00:00+00:00,3
694,LT,N-16,[],,Re-release,2017-10-31 00:00:00+00:00,2
694,LV,,[],,Riga,2017-10-31 00:00:00+00:00,3
