tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
491584,BR,,[],,São Paulo International Film Festival,2018-10-26 00:00:00+00:00,1
491584,BR,,[],,Rio de Janeiro International Film Festival,2018-11-05 00:00:00+00:00,1
491584,BR,16,[],,,2018-11-15 00:00:00+00:00,3
491584,CH,16,[],,,2018-08-29 00:00:00+00:00,4
491584,DK,15,[],,,2018-12-25 00:00:00+00:00,3
491584,ES,12,[],,,2018-10-19 00:00:00+00:00,3
491584,FR,,[],,Cannes Film Festival,2018-05-16 00:00:00+00:00,1
491584,FR,TP,[],,,2018-08-29 00:00:00+00:00,3
491584,HU,16,[],,,2018-09-16 00:00:00+00:00,4
491584,IE,18,[],,,2018-11-13 00:00:00+00:00,4
491584,IL,,[],,,2018-10-18 00:00:00+00:00,3
491584,JP,R15+,[],,,2018-12-29 00:00:00+00:00,4
491584,KR,19,[],,"Yongsan, Seoul",2018-05-14 00:00:00+00:00,1
491584,KR,19,[],,,2018-05-17 00:00:00+00:00,3
491584,NL,16,[],,,2018-10-11 00:00:00+00:00,3
491584,RU,18+,[],,,2018-07-05 00:00:00+00:00,3
491584,TR,,[],,Filmekimi,2018-10-09 00:00:00+00:00,1
491584,US,NR,[],,Fantastic Fest,2018-09-21 00:00:00+00:00,1
491584,US,R,[],,,2018-11-09 00:00:00+00:00,2
546630,DE,6,[],de,,2018-12-06 00:00:00+00:00,3
11104,HK,,[],,Hong Kong International Film Festival,2018-04-04 00:00:00+00:00,1
18311,CN,,[],,全国艺术电影放映联盟专线上映,2018-06-25 00:00:00+00:00,2
398818,AE,,[],,,2018-03-01 00:00:00+00:00,5
398818,AR,+13,[],,,2018-02-22 00:00:00+00:00,1
398818,AT,12,[],,,2018-03-02 00:00:00+00:00,3
398818,AU,,[],,Geelong Pride Film Festival,2018-01-16 00:00:00+00:00,1
398818,AU,M,[],,,2018-04-11 00:00:00+00:00,5
398818,BR,14,"['Sexual Content', 'Sensitive Themes']",,,2018-01-18 00:00:00+00:00,3
398818,CA,14A,[],,"Victoria, Calgary, Edmonton, Winnipeg & Halifax",2018-01-12 00:00:00+00:00,2
398818,CA,14A,"['Sexual Content', 'Mature Theme']",,,2018-01-19 00:00:00+00:00,2
398818,CZ,15+,[],,,2018-03-22 00:00:00+00:00,3
398818,DE,12,['Sexuality'],,,2018-03-01 00:00:00+00:00,3
398818,DK,11,[],,,2018-02-01 00:00:00+00:00,3
398818,EE,,[],,,2018-01-19 00:00:00+00:00,3
398818,ES,12,[],,,2018-01-26 00:00:00+00:00,3
398818,FI,K-12,['sexual content'],,,2018-01-26 00:00:00+00:00,3
398818,FR,,[],,,2018-02-28 00:00:00+00:00,3
398818,GR,,[],,,2018-02-08 00:00:00+00:00,3
398818,HK,III,[],,,2018-03-01 00:00:00+00:00,3
398818,HU,16,[],,,2018-02-08 00:00:00+00:00,3
398818,ID,17+,[],,,2018-01-19 00:00:00+00:00,3
398818,IL,14,[],,,2018-01-25 00:00:00+00:00,3
398818,IT,,[],,"Auditorium San Fedele, Milan",2018-05-03 00:00:00+00:00,2
398818,IT,T,[],,,2018-01-25 00:00:00+00:00,3
398818,JP,PG12,[],,,2018-04-27 00:00:00+00:00,3
398818,KR,18,[],,,2018-03-22 00:00:00+00:00,3
398818,LT,N-16,[],,VIFF Kino pavasaris,2018-03-15 00:00:00+00:00,2
398818,NL,12,[],,,2018-01-11 00:00:00+00:00,3
398818,NL,12,[],,,2018-11-01 00:00:00+00:00,3
398818,NL,12,[],,"DVD, Blu ray",2018-06-27 00:00:00+00:00,5
398818,PT,M/14,[],,,2018-01-18 00:00:00+00:00,3
398818,RO,18,[],,,2018-02-09 00:00:00+00:00,3
398818,SK,15,[],,,2018-02-01 00:00:00+00:00,3
398818,TR,18+,['Sexuality'],,,2018-02-23 00:00:00+00:00,3
398818,US,R,[],,,2018-01-19 00:00:00+00:00,3
398818,US,R,[],,,2018-02-27 00:00:00+00:00,4
398818,US,R,[],,,2018-03-13 00:00:00+00:00,5
398818,ZA,,[],,,2018-02-23 00:00:00+00:00,3
671,KR,All,[],,4DX,2018-10-24 00:00:00+00:00,2
744,KR,15,[],,,2018-08-29 00:00:00+00:00,3
62,DK,7,[],,IMAX version,2018-09-27 00:00:00+00:00,3
62,FR,,[],,4K UHD,2018-11-07 00:00:00+00:00,5
