tmdb_id,country,certification,descriptors,iso_639_1,note,release_date,type
11104,HK,,[],,Hong Kong International Film Festival,2016-03-27 00:00:00+00:00,1
436792,CN,,[],zh,,2016-12-16 00:00:00+00:00,1
10997,GB,,[],,,2016-03-21 00:00:00+00:00,5
10775,JP,,[],,,2016-09-21 00:00:00+00:00,5
76025,FR,,[],,VOD,2016-07-01 00:00:00+00:00,4
76025,FR,16,[],,Arte,2016-02-15 00:00:00+00:00,6
744,US,PG,[],,30th Anniversary Blu-ray / DVD,2016-05-03 00:00:00+00:00,5
62,CN,,[],,Beijing International Film Festival,2016-04-22 00:00:00+00:00,1
694,AU,MA 15+,[],,Re-release,2016-10-28 00:00:00+00:00,2
600,US,,[],,Sarasota Film Festival,2016-04-07 00:00:00+00:00,1
907,CN,,[],,Beijing International Film Festival,2016-04-15 00:00:00+00:00,1
10802,FR,,[],,VOD,2016-08-26 00:00:00+00:00,4
10802,FR,,[],,Blu-Ray,2016-09-14 00:00:00+00:00,5
1396,PT,M/12,[],,,2016-02-21 00:00:00+00:00,3
1398,NL,12,[],,DVD,2016-08-22 00:00:00+00:00,5
1600,KR,18,[],,Re-release,2016-06-23 00:00:00+00:00,3
147,KR,15,[],,,2016-04-13 00:00:00+00:00,3
152584,NL,16,[],,NPO 2,2016-03-04 00:00:00+00:00,6
4710,FR,,[],,Cannes Film Festival - Cannes Classics,2016-05-12 00:00:00+00:00,1
4710,FR,TP,[],,Re-release (Restored Version),2016-07-06 00:00:00+00:00,3
47104,FR,,[],,VOD,2016-04-29 00:00:00+00:00,4
129,SE,7,[],,Blu-ray,2016-02-15 00:00:00+00:00,5
11830,US,NR,[],,"New York City, New York",2016-10-21 00:00:00+00:00,2
354759,AU,,[],,Melbourne International Film Festival,2016-07-30 00:00:00+00:00,1
354759,DE,,[],,Munich International Film Festival,2016-06-24 00:00:00+00:00,1
354759,HK,,[],,Hong Kong Independent Film Festival,2016-01-24 00:00:00+00:00,1
354759,JP,,[],,Takasaki Film Festival,2016-04-01 00:00:00+00:00,1
354759,KR,,[],,Jeonju International Film Festival,2016-04-29 00:00:00+00:00,1
354759,NZ,,[],,New Zealand International Film Festival,2016-07-18 00:00:00+00:00,1
354759,SE,,[],,Göteborg International Film Festival,2016-01-30 00:00:00+00:00,1
354759,US,,[],,San Francisco International Film Festival,2016-04-22 00:00:00+00:00,1
354759,US,,[],,"Museum of Modern Art, New York City",2016-08-24 00:00:00+00:00,1
149871,ES,APTA,[],,,2016-03-18 00:00:00+00:00,3
15080,FI,K-12,[],,,2016-12-09 00:00:00+00:00,3
15080,GB,PG,[],,,2016-06-03 00:00:00+00:00,3
15080,NL,AL,[],,DVD / Blu-ray,2016-08-15 00:00:00+00:00,5
15080,US,,[],,,2016-01-01 00:00:00+00:00,2
16198,CO,,[],,,2016-02-03 00:00:00+00:00,3
16198,IT,,[],,DVD / Blu-ray,2016-04-06 00:00:00+00:00,5
302528,BR,14,[],,,2016-03-24 00:00:00+00:00,3
302528,ES,,[],,,2016-03-04 00:00:00+00:00,3
302528,FR,,[],,,2016-03-23 00:00:00+00:00,3
302528,GB,,[],,,2016-02-21 00:00:00+00:00,3
302528,GB,15,[],,DVD,2016-08-08 00:00:00+00:00,5
302528,GR,Κ-15,[],,,2016-05-12 00:00:00+00:00,3
302528,GR,,[],,DVD,2016-09-27 00:00:00+00:00,5
302528,IT,,[],,,2016-02-04 00:00:00+00:00,3
302528,JP,PG12,[],,,2016-10-28 00:00:00+00:00,4
302528,NL,12,[],,,2016-05-19 00:00:00+00:00,3
302528,PT,M/14,[],,,2016-12-01 00:00:00+00:00,3
302528,RO,,[],,,2016-07-08 00:00:00+00:00,3
302528,US,R,[],,,2016-03-11 00:00:00+00:00,3
302528,US,R,[],,,2016-12-17 00:00:00+00:00,4
670,FR,16,[],,VOD,2016-05-11 00:00:00+00:00,4
242452,JP,G,[],,,2016-08-06 00:00:00+00:00,4
11948,NL,16,[],,NPO 2,2016-01-12 00:00:00+00:00,6
11012,FR,,[],,VOD,2016-01-01 00:00:00+00:00,4
4348,MX,B,[],,,2016-02-10 00:00:00+00:00,3
87827,SE,11,[],,4K Ultra HD,2016-04-11 00:00:00+00:00,5
10435,FR,,[],,VOD,2016-05-11 00:00:00+00:00,4
131634,CZ,,[],cs,,2016-03-30 00:00:00+00:00,5
131634,FR,,[],,,2016-03-22 00:00:00+00:00,5
131634,GB,12,[],,DVD,2016-03-21 00:00:00+00:00,5
131634,NL,12,[],,"DVD, Blu ray",2016-03-18 00:00:00+00:00,5
131634,US,PG-13,[],,,2016-03-22 00:00:00+00:00,5
101299,NL,12,[],,Net 5,2016-01-20 00:00:00+00:00,6
84892,NL,12,[],,,2016-01-15 00:00:00+00:00,6
149,GB,15,[],,Re-release,2016-09-16 00:00:00+00:00,2
22970,SK,18,[],sk,TV Markíza,2016-01-03 00:00:00+00:00,6
18872,KR,15,[],,,2016-07-07 00:00:00+00:00,3
655,ES,,[],,"Barcelona, re-release, subtitled version",2016-01-28 00:00:00+00:00,2
655,ES,,[],,"Madrid, re-release, subtitled version",2016-01-25 00:00:00+00:00,2
655,NL,AL,[],,"DVD, Blu ray",2016-07-26 00:00:00+00:00,5
655,PL,,[],,American Film Festival,2016-10-26 00:00:00+00:00,1
655,SG,,[],,Blu-ray,2016-01-17 00:00:00+00:00,5
571,KR,15,[],,,2016-08-04 00:00:00+00:00,2
420634,AR,+18,[],,,2016-10-15 00:00:00+00:00,4
420634,DE,18,[],,,2016-12-06 00:00:00+00:00,5
420634,US,,[],,Telluride Horror Show Film Festival,2016-10-15 00:00:00+00:00,1
86829,NL,6,[],,NPO 3,2016-03-11 00:00:00+00:00,6
283161,DK,A,[],da,,2016-06-23 00:00:00+00:00,3
283161,JP,G,[],,,2016-12-02 00:00:00+00:00,4
283161,SE,7,[],,,2016-04-22 00:00:00+00:00,3
42726,FR,,[],,(digitally restored version) (Cannes Film Festival) ,2016-05-14 00:00:00+00:00,1
42726,IL,,[],,(digitally restored version) (Jerusalem Film Festival),2016-07-08 00:00:00+00:00,3
42726,US,,[],,(digitally restored version) (Chicago International Film Festival),2016-10-15 00:00:00+00:00,1
15370,IT,,[],,,2016-02-09 00:00:00+00:00,2
38142,PL,12,[],,DVD/Blu-Ray,2016-12-21 00:00:00+00:00,5
357405,TW,保護級,[],,,2016-05-13 00:00:00+00:00,3
37910,PL,,[],pl,DVD,2016-09-30 00:00:00+00:00,5
37910,PL,,[],pl,2x2 TV,2016-09-03 00:00:00+00:00,6
253235,FR,,[],fr,,2016-09-21 00:00:00+00:00,3
45996,NL,,[],,Re-release,2016-02-18 00:00:00+00:00,3
