,Year,MovieId,Name,tmdb_id,tmdb_tw_name
1005,2023,23640,孩子，你好嗎?山頂小屋,,
1006,2023,24061,血忌,,
1009,2023,23604,孩子，你好嗎?鴕鳥騎士,,
1010,2023,23630,孩子，你好嗎?我是誰?,,
1011,2023,22198,沒有煙硝的日子,,
1013,2023,25990,戰場日記,,
1018,2023,24733,幽魂娜娜：重生,,
1019,2023,24915,MyPrecious初戀,,
1027,2023,24384,阿諾是個模範生,,
1028,2023,20365,世界上最爛的人,,
1029,2023,21974,愛重奏,,
1036,2023,21732,花樣年華4K數位修復版,,
1037,2023,7331,春光乍洩,,
1038,2023,20716,重慶森林4K數位修復版,,
1039,2023,18149,墮落天使4K數位修復版,,
1042,2023,24730,別叫我”賭神”,,
1043,2023,23702,斷網,,
1048,2023,20702,阮玲玉,,
1050,2023,23391,正義迴廊,,
1051,2023,26077,困獸,,
1052,2023,23964,燈火闌珊,,
1053,2023,20741,英雄本色,,
1057,2023,10916,霸王別姬(數位修復版),,
1060,2023,21801,繼園臺七號,,
1065,2023,23873,流水落花,,
1070,2023,23339,過時·過節,,
1071,2023,23367,無間道II,,
1072,2023,21812,美少年之戀,,
1073,2023,23349,無間道III：終極無間,,
1074,2023,23439,投奔怒海,,
1075,2023,25984,釀魂,,
1080,2023,15965,末代皇帝（數位修復版）,,
1086,2023,25102,喵的詐騙集團(英文版),,
1087,2023,16906,教會,,
1088,2023,17878,惡水真相,,
1089,2023,16101,烈火情人,,
1090,2023,24703,舞力對決:地表撐霸,,
1091,2023,17916,愛是您·愛是我,,
1093,2023,24717,小提琴天后慕特：愛樂一生,,
1094,2023,23342,初步舉證,,
1095,2023,24111,COLDPLAY:LIVEATRIVERPLATE,,
1096,2023,23320,夢迴西藏：軍官與達賴喇嘛,,
1097,2023,15757,亨利五世（莎翁經典劇集）,,
1098,2023,20445,直到世界末日,,
1099,2023,15653,馴悍記（莎翁經典劇集）,,
1100,2023,24716,馬克白（莎翁經典劇集）,,
1101,2023,25637,達利:慾望之謎,,
1102,2023,23207,傲慢與偏見（音樂劇）,,
1103,2023,23699,色局追兇,,
1104,2023,14021,遮蔽的天空,,
1105,2023,25080,無事生非（莎翁經典劇集）,,
1106,2023,25773,少年Pi的奇幻漂流（英國國家劇院現場）,,
1108,2023,26265,直線偏執狂（英國國家劇院現場）,,
1109,2023,24062,危險療程,,
1110,2023,25046,卓別林與他的情人,,
1111,2023,26277,海鷗（英國國家劇院現場）,,
1112,2023,24940,長路將盡,,
1113,2023,24090,烈火亞當,,
1114,2023,25188,無情荒地有琴天,,
1115,2023,25894,塵埃之書：野美人號（英國國家劇院現場）,,
1116,2023,25893,戴珍珠耳環的少女,,
1117,2023,26216,舞動人生,,
1119,2023,24734,慾望之翼,,
1120,2023,26361,奇愛博士,,
1123,2023,21117,捍衛戰士:獨行俠,,
1134,2023,20810,小小兵2:格魯的崛起,,
1138,2023,23646,蟻人與黃蜂女:量子狂熱,,
1139,2023,25027,巨齒鯊2:海溝深淵,,
1142,2023,24784,元素方城市(英文版),,
1146,2023,26269,旺卡(英文版),,
1152,2023,5887,小美人魚(數位2D版),,
1154,2023,25460,汪汪隊立大功：超級大電影（國語版）,,
1155,2023,23393,窒友梅根,,
1162,2023,26090,泰勒絲|年代巡迴演唱會電影,,
1172,2023,26318,星願(英文版),,
1177,2023,25709,大法師:信徒,,
1178,2023,23647,蟻人與黃蜂女:量子狂熱,,
1179,2023,21837,DC超級寵物軍團(英文版),,
1184,2023,23889,AIR,,
1189,2023,21582,貓王艾維斯,,
1193,2023,23641,鐵達尼號25周年重映版,,
1198,2023,25061,忍者龜：變種大亂鬥,,
1200,2023,16636,全面啟動10周年紀念版,,
1201,2023,7858,以你的名字呼喚我,,
1203,2023,16091,黑暗騎士,,
1206,2023,23138,奇異冒險(英文版),,
1208,2023,26241,魔髮精靈：樂團在一起(國語版),,
1210,2023,23705,金牌拳手III,,
1214,2023,18430,夢想之地,,
1216,2023,22195,拉辛正傳,,
1239,2023,26450,RENAISSANCE:AFILMBYBEYONCÉ,,
1240,2023,24870,電梯遊戲,,
1243,2023,25393,偉大的十四世：達賴喇嘛,,
1248,2023,25211,劇場版PSYCHO-PASS心靈判官PROVIDENCE,,
1253,2023,25985,新核能時代,,
1257,2023,6252,八月三十一日，我在奧斯陸,,
1259,2023,23311,朝聖之路：聖雅各,,
1260,2023,26339,贖罪日之戰,,
1261,2023,23284,瑪琳艾索普：首席女指揮,,
1267,2023,23861,致蕾絲莉,,
1268,2023,23661,俠探特攻：驚爆獨立日,,
1270,2023,23947,深夜加油站遇見蘇格拉底,,
1271,2023,9159,坂本龍一:async紐約現場,,
1272,2023,24034,穆荷蘭大道4K數位修復版,,
1274,2023,25178,奪魂鋸,,
1275,2023,24662,大愚樂家,,
1276,2023,23713,噩夢輓歌4K數位修復版,,
1277,2023,23787,鬼玩人4K數位修復版,,
1278,2023,25772,飢餓遊戲：自由幻夢終結戰,,
1279,2023,23839,《樂隊舞台》——男孩們回來了（音樂劇）,,
1280,2023,23234,過去那五年（音樂劇）,,
1283,2023,23572,BILLIEEILISH:LIVEATTHEO2（戲院加長版）,,
1286,2023,23797,愛瑪（音樂劇）,,
1287,2023,25729,飢餓遊戲：星火燎原,,
1288,2023,8985,布拉格的春天,,
1289,2023,24881,我的左派老師,,
1290,2023,25086,與狼共舞,,
1291,2023,24841,謎霧莊園,,
1292,2023,25801,飢餓遊戲：自由幻夢,,
1293,2023,25187,我的藍莓夜,,
1294,2023,26324,壁花男孩,,
1295,2023,24661,飢餓遊戲,,
1296,2023,20138,驚爆點,,
1297,2023,25070,冰風暴,,
1298,2023,23892,捍衛任務,,
1301,2023,21035,超級救援狗,,
1302,2023,25175,愛情，不用翻譯,,
1303,2023,21038,深海獵奇,,
1304,2023,21040,馬達加斯加：狐猴之島,,
1305,2023,21039,最後的冰川,,
1306,2023,21041,哈勃望遠鏡,,
1307,2023,21036,小行星獵人,,
1308,2023,23288,海底世界(國語版),,
1309,2023,21037,回歸野性,,
1310,2023,23287,大熊貓(國語版),,
1311,2023,24256,燃起希望之火,,
1312,2023,1691,地下社會,,
1314,2023,24880,喵喵博物館(英文版),,
1315,2023,23704,胡桃鉗與魔笛公主的奇幻冒險(英文版),,
1317,2023,23838,公主與野獸,,
1320,2023,18826,革命前夕的摩托車日記,,
1321,2023,20457,機遇之歌：數位修復版,,
1323,2023,25343,神父李昂莫罕,,
1324,2023,24490,馬克斯，我的愛,,
1325,2023,15103,燃燒女子的畫像,,
1327,2023,6210,艾蜜莉的異想世界,,
1330,2023,2813,藍色情挑經典數位修復,,
1333,2023,23859,我的2年妓女生涯,,
1334,2023,2815,紅色情深經典數位修復,,
1335,2023,2814,白色情迷經典數位修復,,
1336,2023,24284,摘星甜點王,,
1337,2023,5183,花神咖啡館,,
1338,2023,17412,85年的夏天,,
1341,2023,24095,燃燒的玫瑰,,
1346,2023,7310,不思議女人,,
1351,2023,15218,星星知我心,,
1355,2023,2224,雙面薇若妮卡經典數位修復,,
1359,2023,23872,小淘氣尼古拉：快樂的源頭,,
1360,2023,26368,青春(春),,
1361,2023,23666,揮灑心篇章,,
1363,2023,23857,聖蛛,,
1375,2023,22715,愛在生命終結時,,
1376,2023,25983,琳達想吃雞!(中文版),,
1377,2023,20963,藍色是最溫暖的顏色,,
1382,2023,23904,正年輕,,
1385,2023,24313,安妮艾諾超八時光,,
1390,2023,24871,我們的最強暑假,,
1392,2023,4395,紅圈,,
1393,2023,7634,影子軍隊,,
1395,2023,7635,沉默之海,,
1396,2023,24032,中國女人,,
1397,2023,24488,盛開紫羅蘭：西蒙波娃與薇奧麗賴朵絲,,
1398,2023,25342,賭徒鮑伯,,
1399,2023,19736,廣島之戀,,
1400,2023,24485,印度之歌,,
1401,2023,24484,莒哈絲最後的情人,,
1402,2023,24486,長別離,,
1403,2023,26367,也許是因為美的決心,,
1404,2023,24483,留愛在蔚藍海岸,,
1406,2023,23957,戰爭開打之際,,
1407,2023,18751,四百擊,,
1408,2023,18814,雙面薇若妮卡經典數位修復,,
1409,2023,18815,紅色情深經典數位修復,,
1410,2023,18848,白色情迷經典數位修復,,
1413,2023,24498,驅魔13,,
1415,2023,23754,桃子樹的最後豐收,,
1418,2023,16868,高跟鞋經典數位修復,,
1419,2023,26092,與達利有約,,
1422,2023,24213,神鬼第六感,,
1424,2023,24859,情慾獨角獸,,
1433,2023,24260,鬼噤聲,,
1434,2023,24867,神選之地,,
1435,2023,20728,何處是我朋友的家？,,
1436,2023,21021,櫻桃的滋味數位修復版,,
1437,2023,20804,橄欖樹下的情人,,
1438,2023,20758,生生長流,,
1439,2023,21032,風帶著我來數位修復版,,
1443,2023,24497,這裡沒有熊,,
1444,2023,24515,三張面孔,,
1449,2023,24138,烈火焚身,,
1453,2023,23213,演員夢,,
1454,2023,24474,沙特與波娃,,
1456,2023,23352,她和她們的電影課,,
1457,2023,24491,御法度,,
1460,2023,24529,名偵探柯南黑鐵的魚影,,
1461,2023,25730,蒼鷺與少年(日文版),,
1462,2023,21991,航海王劇場版:紅髮歌姬,,
1463,2023,21383,名偵探柯南萬聖節的新娘,,
1464,2023,23662,「鬼滅之刃」上弦集結，前進刀匠村,,
1466,2023,24925,電影哆啦A夢：大雄與天空的理想鄉,,
1467,2023,22751,刀劍神域劇場版–Progressive-陰沉薄暮的詼諧曲,,
1469,2023,13730,普羅米亞,,
1471,2023,20610,神隱少女(日文版),,
1473,2023,21718,角落小夥伴電影版：藍色月夜的魔法之子(日語版),,
1474,2023,23537,屁屁偵探:天才惡人屁屁亞蒂,,
1475,2023,23365,輝夜姬想讓人告白－永不結束的初吻,,
1476,2023,23836,名偵探柯南灰原哀物語〜黑鐵的神祕列車〜,,
1477,2023,16264,阿基拉,,
1479,2023,22194,七龍珠超：超級英雄(日文版),,
1481,2023,16420,藍色恐懼：4K數位修復版,,
1483,2023,14011,青春豬頭少年不會夢到懷夢美少女,,
1484,2023,14811,HELLOWORLD,,
1485,2023,22878,天空之城(日文版),,
1487,2023,22962,即使，這份戀情今晚會從世上消失,,
1491,2023,23783,魔女宅急便(日語版),,
1492,2023,23353,巧虎電影　巧虎與塔魯王子,,
1493,2023,25400,劇場版IDOLiSH7-偶像星願-LIVE4bitBEYONDTHEPERiOD<DAY2>,,
1497,2023,23115,劇場版歌之☆王子殿下♪真愛ST☆RISHTOURS,,
1498,2023,25350,劇場版IDOLiSH7-偶像星願-LIVE4bitBEYONDTHEPERiOD<DAY1>,,
1499,2023,24087,電影版佐佐木與宮野畢業篇,,
1505,2023,8693,坂本龍一：終章,,
1506,2023,18297,令人討厭的松子的一生,,
1509,2023,25324,劇場版少女☆歌劇RevueStarlight,,
1511,2023,24335,超人力霸王德卡最終章朝向旅程的彼方‧‧‧,,
1512,2023,17242,感官世界,,
1513,2023,23923,王立宇宙軍～歐尼亞米斯之翼～：4K數位修復版,,
1516,2023,25341,天元突破劇場版紅蓮螺巖螺巖篇,,
1517,2023,25304,天元突破劇場版紅蓮螺巖紅蓮篇,,
1518,2023,23363,劇場版弦音─初始的一射─,,
1519,2023,24096,電影刀劍亂舞-黎明-,,
1522,2023,21941,北齋：浮世繪傳奇,,
1524,2023,21790,特『刀劍亂舞-花丸-』～雪之卷～,,
1525,2023,23249,天使降臨到我身邊！珍貴的朋友,,
1526,2023,25934,數碼寶貝02THEBEGINNING_國語版,,
1527,2023,24308,金之國水之國,,
1529,2023,23962,假面騎士劇場版BattleRoyale,,
1530,2023,25412,麵包超人電影版：樂波莉與暖呼呼禮物,,
1531,2023,22408,特『刀劍亂舞-花丸-』～華之卷～(第一周),,
1532,2023,18319,青春電幻物語：數位修復版,,
1533,2023,22167,特『刀劍亂舞-花丸-』～月之卷～,,
1536,2023,24033,百花,,
1537,2023,19242,東京復仇者,,
1541,2023,23384,TANG,,
1542,2023,25245,少女☆歌劇RevueStarlightRONDORONDORONDO,,
1543,2023,25267,GHOSTBOOK妖怪圖鑑,,
1544,2023,23341,那個男人,,
1545,2023,20374,花與愛麗絲：數位修復版,,
1546,2023,25761,詭屋,,
1549,2023,24835,暗湧情事,,
1553,2023,26313,東尼瀧谷:數位經典版,,
1554,2023,21992,航海王劇場版:紅髮歌姬,,
1555,2023,26454,寬鬆世代又怎樣：INTERNATIONAL,,
1556,2023,20047,青春特調蜂蜜檸檬蘇打,,
1559,2023,24212,貞子DX,,
1560,2023,26253,鄰人Ｘ：謎樣的女子,,
1561,2023,24913,四月物語：數位修復版,,
1564,2023,23041,蒲公英,,
1565,2023,23040,葬禮,,
1567,2023,24789,SSSS.DYNAZENON劇場總集篇,,
1568,2023,18705,燕尾蝶：數位經典版,,
1570,2023,8749,幻之光,,
1571,2023,22801,大逃殺4K數位修復版,,
1572,2023,26227,東京復仇者2：血腥萬聖節前篇─命運,,
1573,2023,24050,厄林,,
1574,2023,26226,東京復仇者2：血腥萬聖節後篇─決戰,,
1575,2023,24086,Fishmans,,
1577,2023,23438,彬與瑛,,
1579,2023,8878,無人知曉的夏日清晨,,
1580,2023,24468,名偵探神助理：黃金螺旋之謎,,
1581,2023,23700,我們的黎明,,
1583,2023,25106,電影哆啦A夢-大雄的秘密道具博物館,,
1584,2023,18637,天外者,,
1585,2023,26139,天一亮，就想見到你,,
1587,2023,8747,下一站，天國,,
1589,2023,24972,電影哆啦A夢-新‧大雄的宇宙開拓史,,
1590,2023,8873,橫山家之味,,
1592,2023,24954,假裝沒事,,
1593,2023,25078,電影哆啦A夢-大雄的人魚大海戰,,
1595,2023,23416,心情直播不NG,,
1598,2023,25059,親密（前編）,,
1599,2023,25023,電影哆啦A夢：新大雄的大魔境-扁扁與5人之探險隊,,
1601,2023,23826,電影版殘念生物事典,,
1602,2023,25043,電影哆啦A夢-新‧大雄與鐵人兵團,,
1604,2023,25129,觸不到的肌膚,,
1605,2023,23492,怪談比留子,,
1606,2023,25127,電影哆啦A夢：大雄與奇跡之島,,
1607,2023,25062,景深之中,,
1608,2023,25071,親密（後編）,,
1609,2023,23114,修羅天魔~骷髏城之七人．極（新感線舞台劇）,,
1611,2023,23264,魔幻時刻,,
1613,2023,25011,電影哆啦A夢-大雄之宇宙英雄記,,
1618,2023,23222,有頂天大飯店,,
1619,2023,24514,渴水,,
1620,2023,25313,明天星期一,,
1621,2023,25241,破案天才伽利略：嫌疑犯X的獻身,,
1622,2023,23554,天間莊三姊妹,,
1623,2023,23602,霍爾的移動城堡,,
1624,2023,24834,百合的雨聲,,
1625,2023,5513,儀式,,
1626,2023,23312,手,,
1629,2023,23262,鬼壓床了沒,,
1630,2023,24992,超市之女,,
1631,2023,25176,破案天才伽利略：真夏方程式,,
1632,2023,23123,艾莉絲旅館,,
1633,2023,24108,扶桑花女孩之舞,,
1634,2023,24993,女稅務員,,
1635,2023,23639,愛情失格,,
1636,2023,24994,受監護的女人,,
1638,2023,25099,民暴之女,,
1640,2023,24432,愛的密語,,
1641,2023,24418,六月之蛇,,
1642,2023,26360,馬爾多羅之歌/嘗試對一寸法師進行記述/二頭女-影之映畫/讀書機,,
1643,2023,26359,檻囚/蝶服記/迷宮譚/疱瘡譚/橡皮擦,,
1644,2023,24991,靜靜的生活,,
1645,2023,25100,女稅務員2,,
1646,2023,14475,絞死刑,,
1647,2023,24755,死亡解剖,,
1648,2023,26492,魔法公主,,
1649,2023,26545,崖上的波妞,,
1650,2023,26364,革命＋1,,
1651,2023,24200,鐵男：金屬獸,,
1652,2023,26365,簡稱：連續射殺魔,,
1653,2023,25244,BE:theONE,,
1654,2023,24996,鴻運女,,
1655,2023,24995,大病人,,
1656,2023,26363,赤軍殘酷內鬥暗黑史,,
1658,2023,24310,鐵男II：血肉橫飛,,
1659,2023,24480,白晝的惡魔,,
1660,2023,24479,日本春歌考,,
1661,2023,24482,青春殘酷物語,,
1662,2023,24481,太陽的墓場,,
1663,2023,26366,赤軍：PFLP世界戰爭宣言,,
1664,2023,24478,無理心中日本之夏,,
1665,2023,24477,歸來的醉漢,,
1666,2023,26352,千年決鬥,,
1667,2023,24999,狂琴畸戀,,
1668,2023,24754,飛躍吧！金牌英雄,,
1669,2023,24094,愛情美樂地,,
1670,2023,24088,地中海發燒友,,
1671,2023,23193,無法無天,,
1674,2023,23535,關於我和鬼變成家人的那件事,,
1675,2023,23355,想見你,,
1676,2023,25104,粽邪3:鬼門開,,
1678,2023,25590,周處除三害,,
1679,2023,25306,女鬼橋2：怨鬼樓,,
1680,2023,22531,流麻溝十五號,,
1682,2023,25116,我的麻吉4個鬼,,
1683,2023,23409,我的婆婆怎麼把ＯＯ搞丟了,,
1684,2023,24035,化劫,,
1685,2023,24066,速命道,,
1686,2023,25994,BIG,,
1687,2023,23506,詐團圓,,
1690,2023,24663,查無此心,,
1691,2023,14895,悲情城市,,
1692,2023,22671,罪後真相,,
1693,2023,22659,你在我心上,,
1694,2023,23671,本日公休,,
1695,2023,23408,山中森林,,
1696,2023,25063,老狐狸,,
1697,2023,21785,哈勇家,,
1698,2023,25149,我最愛的笨男人,,
1699,2023,23419,山椒魚來了,,
1702,2023,16901,海霧,,
1703,2023,25422,小曉,,
1704,2023,20921,少年吔，安啦！,,
1705,2023,25222,他馬克老闆,,
1706,2023,23394,黑的教育,,
1707,2023,26076,赤心巔峰,,
1708,2023,22082,科學少女,,
1709,2023,24370,南方，寂寞鐵道,,
1710,2023,25335,成功補習班,,
1711,2023,21165,神人之家,,
1712,2023,20817,我心我行,,
1713,2023,22268,童話·世界,,
1717,2023,23961,青春並不溫柔,,
1719,2023,23795,守護黑面琵鷺,,
1720,2023,24023,消失的紫斑蝶,,
1721,2023,25818,撼山河撼向世界,,
1722,2023,23729,九槍,,
1723,2023,18550,溟溟,,
1724,2023,20176,諸葛四郎─英雄的英雄,,
1725,2023,24239,我的天堂城市,,
1726,2023,15447,日子,,
1727,2023,20052,有你相伴的旅程,,
1728,2023,21174,孫行者傳,,
1729,2023,21825,舞徑,,
1730,2023,25334,邀阿公阿嬤拍B級殭屍片,,
1731,2023,23139,一起一起,,
1732,2023,25728,少男少女,,
1734,2023,18424,徘徊年代,,
1735,2023,24053,空巢,,
1736,2023,22673,無邊,,
1738,2023,23611,機甲英雄劇場版我與我等於無限大(國語版),,
1739,2023,24257,WOMEN我們不知道的事,,
1740,2023,26220,花若盛開,,
1741,2023,25312,愛是一把槍,,
1742,2023,21373,夢遊樂園,,
1743,2023,21200,夏日天空的那匹紅馬,,
1746,2023,25897,新寶島曼波,,
1747,2023,24036,擒慾女王,,
1748,2023,24012,麻罪犯,,
1749,2023,24011,獸刑,,
1750,2023,22475,稻浪上的夢想家,,
1751,2023,24013,花開富貴,,
1752,2023,24044,X,,
1753,2023,24059,人之初性本善,,
1754,2023,21839,動物感傷の清晨,,
1755,2023,21690,家家,,
1756,2023,22710,失序正義,,
1757,2023,13900,不散（4K修復版）,,
1758,2023,21171,勸世三姊妹：大銀幕特別版,,
1759,2023,25737,穿著旗袍的女孩,,
1760,2023,24214,妖怪森林,,
1761,2023,23934,壞男孩,,
1762,2023,25587,鑽石水族世界,,
1764,2023,12236,彩雲飛,,
1765,2023,15876,現場·戰場·夢工場,,
1766,2023,22615,春日郊遊/推特事/塑膠情人,,
1767,2023,22613,情書/鷺鷥河/二重奏/返來呷飯,,
1768,2023,22687,春水奇譚/屍舞/有了？！,,
1769,2023,22614,魍神之夜/食夢者/殭屍外公,,
1770,2023,26511,我是一片雲〈修復版〉,,
1771,2023,12575,風兒踢踏踩,,
1777,2023,24240,破碎太陽之心,,
1778,2023,26428,絕地追擊,,
1779,2023,24221,熱帶往事,,
1780,2023,24132,古董局中局,,
1781,2023,16189,不丹是教室,,
1782,2023,11237,大象席地而坐,,
1789,2024,27237,犯罪都市4,,
1790,2024,28309,SEVENTEENTOUR'FOLLOW'AGAINTOCINEMAS,,
1793,2024,28112,BLACKPINKWORLDTOUR[BORNPINK]INCINEMAS,,
1796,2024,28533,JUNGKOOK:IAMSTILL,,
1802,2024,25179,MAMAMOO：MYCONTHEMOVIE,,
1804,2024,20981,SEVENTEENPOWEROFLOVE:THEMOVIE,,
1805,2024,28929,辣手警探2,,
1806,2024,27048,SUGA|AgustDTOUR‘D-DAY’THEMOVIE,,
1807,2024,28479,鬼花園:詛咒,,
1812,2024,27933,找死凶宅,,
1813,2024,29406,"HIGHLIGHT“LIGHTSGOON,AGAIN”INCINEMA",,
1819,2024,25736,沒有國家的冠軍,,
1820,2024,29501,Baekhyun:Lonsdaleite[dot]inCinemas,,
1821,2024,27236,aespa:WORLDTOURinCinemas,,
1822,2024,29553,"RM:RightPeople,WrongPlace",,
1825,2024,26562,鬼媽媽的假期,,
1826,2024,28880,JUNGKOOK:IAMSTILLTHEPARTYEDITION,,
1828,2024,29608,NCTDREAMMysteryLab:DREAM()SCAPEinCinemas,,
1830,2024,14880,EYESONME:THEMOVIE,,
1831,2024,24206,魯蛇大翻身,,
1832,2024,29235,在熙的男，朋友,,
1833,2024,19640,攔截聲命線,,
1835,2024,26786,BTOB,,
1837,2024,27876,60分鐘亡命直播,,
1838,2024,26596,露梁：死亡之海,,
1840,2024,28918,TAEYONG:TYTRACKINCINEMAS,,
1845,2024,28384,XIACONCERTMOVIECHAPTER1：RECREATION,,
1847,2024,26496,電影版淘氣小企鵝啵樂樂超級明星大冒險(國語版),,
1848,2024,29007,幸福國度,,
1849,2024,29249,薩滿新娘,,
1850,2024,28760,恐怖日常怪談,,
1851,2024,28475,FIGHTING！女孩們,,
1852,2024,28086,愛殺特攻隊,,
1854,2024,28271,《劇場版SUPERWINGS：究極加速》,,
1855,2024,19243,腦海中的橡皮擦,,
1856,2024,26911,下女的誘惑經典重映,,
1857,2024,28270,那年夏天，想見妳,,
1859,2024,26806,Strike！娜英,,
1860,2024,27763,彼此的日子InOurDay,,
1861,2024,29371,旅人所嚮,,
1862,2024,29656,EPIKHIGH20THEMOVIE,,
1863,2024,26618,美麗的聲音,,
1869,2024,28000,200%小狼人,,
1870,2024,18110,竊聽風暴,,
1873,2024,27833,怪奇家族,,
1880,2024,23290,蘿拉快跑,,
1883,2024,17414,未來的我們,,
1885,2024,27553,維莉狄雅娜,,
1886,2024,26956,最後一次的生日派對,,
1888,2024,27552,被遺忘的人,,
1889,2024,27554,泯滅天使,,
1892,2024,29617,愛與怒,,
1893,2024,24351,收陰機,,
1903,2024,25397,在旅途中：方濟各的朝聖之旅,,
1906,2024,26873,盛夏最溫暖的初戀,,
1907,2024,27548,不存在的騎士,,
1908,2024,26756,鬼影直播,,
1909,2024,26481,巫術,,
1911,2024,28158,情慾出走的女人,,
1913,2024,28219,小孩不笨3,,
1914,2024,27047,錢不夠用3：全部夠用,,
1919,2024,29084,這就是聖誕節,,
1921,2024,27549,柏格曼的幽靈,,
1923,2024,28461,湄公河水鬼,,
1924,2024,26817,鬼怨偶,,
1925,2024,27768,媽的人生願望,,
1927,2024,27836,鬼厄犬,,
1929,2024,29086,草迷宮恐怖殺人事件,,
1935,2024,25182,五月雪,,
1936,2024,25990,戰場日記,,
1939,2024,29096,鬼聲泣2,,
1940,2024,28569,屍控戰場,,
1942,2024,27521,屍油降,,
1944,2024,20265,2gether電影版：只因我們天生一對,,
1948,2024,27784,猛鬼聲泣泣,,
1949,2024,29717,死命必達,,
1950,2024,29428,鬼碟仙,,
1953,2024,28647,鬼禁地,,
1956,2024,28269,暹羅詛咒,,
1960,2024,18137,鬼影,,
1962,2024,20314,記憶,,
1967,2024,20365,世界上最爛的人,,
1968,2024,18053,女畫家與偷畫賊,,
1971,2024,27550,馬奎斯之愛與群魔,,
1975,2024,29190,焚城,,
1981,2024,21732,花樣年華4K數位修復版,,
1982,2024,20716,重慶森林4K數位修復版,,
1985,2024,18149,墮落天使4K數位修復版,,
1988,2024,23519,20464K數位修復版,,
1990,2024,28167,怨泊,,
1992,2024,16139,東邪西毒：終極版(數位粵語版),,
1996,2024,17126,幻愛,,
1997,2024,26077,困獸,,
2003,2024,26762,不是你不愛你,,
2008,2024,26614,源生罪,,
2009,2024,26764,反貪風暴之加密危機,,
2010,2024,18620,春光乍洩4K數位修復版,,
2011,2024,23439,投奔怒海,,
2012,2024,29672,爸爸,,
2020,2024,27764,逃出狂鯊島,,
2022,2024,28176,九命貓的奇幻旅程,,
2023,2024,28213,森之聲：猩火燎原,,
2025,2024,27446,嗜殺路人甲,,
2027,2024,27820,鳥,,
2028,2024,27651,凡尼亞（英國國家劇院現場）,,
2031,2024,24717,小提琴天后慕特：愛樂一生,,
2034,2024,25773,少年Pi的奇幻漂流（英國國家劇院現場）,,
2036,2024,26265,直線偏執狂（英國國家劇院現場）,,
2038,2024,27841,好人赫德（英國國家劇院現場）,,
2039,2024,27998,致英格蘭（英國國家劇院現場）,,
2040,2024,26277,海鷗（英國國家劇院現場）,,
2042,2024,27951,激情年代（英國國家劇院現場）,,
2044,2024,26320,怪胎女孩,,
2045,2024,25894,塵埃之書：野美人號（英國國家劇院現場）,,
2047,2024,29574,Laufey'sANightattheSymphony:HollywoodBowl,,
2048,2024,24734,慾望之翼,,
2050,2024,27786,忙愛不如盲婚,,
2051,2024,17581,平克佛洛伊德：迷牆,,
2052,2024,26881,尋找小津,,
2053,2024,26882,城市時裝速記,,
2054,2024,18040,法蘭克,,
2055,2024,21117,捍衛戰士:獨行俠,,
2058,2024,14082,小丑,,
2062,2024,26945,哥吉拉與金剛:新帝國,,
2069,2024,20810,小小兵2:格魯的崛起,,
2074,2024,26269,旺卡(英文版),,
2075,2024,24784,元素方城市(英文版),,
2094,2024,26318,星願(英文版),,
2097,2024,17104,星際效應,,
2099,2024,25460,汪汪隊立大功：超級大電影（國語版）,,
2101,2024,26678,機密特務:阿蓋爾,,
2107,2024,26090,泰勒絲|年代巡迴演唱會電影,,
2118,2024,25709,大法師:信徒,,
2119,2024,28109,圈套,,
2120,2024,28390,陰間大法師BEETLEJUICE,,
2131,2024,25061,忍者龜：變種大亂鬥,,
2134,2024,26241,魔髮精靈：樂團在一起(國語版),,
2156,2024,28839,鬼袋人,,
2157,2024,16078,銀翼殺手最終版,,
2159,2024,28233,求救眨眨眼,,
2168,2024,25393,偉大的十四世：達賴喇嘛,,
2175,2024,22222,蜘蛛人：無家日戲院加長版,,
2178,2024,28654,孤狼救援,,
2179,2024,28919,幕前幕後：范克萊本鋼琴大賽,,
2180,2024,25211,劇場版PSYCHO-PASS心靈判官PROVIDENCE,,
2181,2024,26687,佩佩的電影派對（國語版）,,
2184,2024,28455,羅素克洛之大法師,,
2185,2024,25985,新核能時代,,
2187,2024,29188,驚爆封鎖線,,
2188,2024,28551,逃出搶錢鎮,,
2189,2024,26339,贖罪日之戰,,
2190,2024,17496,愛在黎明破曉時,,
2191,2024,23311,朝聖之路：聖雅各,,
2192,2024,17486,愛在日落巴黎時,,
2198,2024,27546,麥可傑克森：未來的未來演唱會電影,,
2202,2024,29166,劊樂小丑2,,
2203,2024,28928,超／人：克里斯多夫李維傳奇故事,,
2204,2024,27840,白南準：月亮是最古早的電視,,
2206,2024,9159,坂本龍一:async紐約現場,,
2209,2024,27785,超級殺,,
2210,2024,28783,來自地獄的邪靈,,
2211,2024,23787,鬼玩人4K數位修復版,,
2212,2024,29065,劊樂小丑,,
2213,2024,20486,BJ單身日記,,
2214,2024,26324,壁花男孩,,
2215,2024,28507,保羅‧賽門：無眠樂章,,
2217,2024,26554,醉鄉民謠,,
2218,2024,26777,紀伯倫哈利勒：先知,,
2219,2024,21035,超級救援狗,,
2220,2024,21038,深海獵奇,,
2221,2024,29619,靈魂的重量,,
2222,2024,21040,馬達加斯加：狐猴之島,,
2223,2024,21039,最後的冰川,,
2224,2024,22118,以你的名字呼喚我,,
2227,2024,21041,哈勃望遠鏡,,
2229,2024,21036,小行星獵人,,
2230,2024,23288,海底世界(國語版),,
